# mass1 mass2 srcmass1 srcmass2 distance redshift
6.757914949965454809e+01 3.961324327593320049e+01 4.476186857415311948e+01 2.623831170474171870e+01 2.986625799999999799e+03 5.097481774627441453e-01
5.879387832832115635e+01 5.315968762918015500e+01 3.732575290428455617e+01 3.374884292945043995e+01 3.453545999999999822e+03 5.751558576484150365e-01
5.701641259721493071e+01 5.584307913438162529e+01 3.930294352821989889e+01 3.849413327992727574e+01 2.578402500000000146e+03 4.506906475408536394e-01
6.454963951482029927e+01 4.882161650745938175e+01 4.544494665557223101e+01 3.437193103628245439e+01 2.374221100000000206e+03 4.203920185899382433e-01
6.011692163466639016e+01 4.093200475868646748e+01 4.515043761137027900e+01 3.074172590533445160e+01 1.797221000000000004e+03 3.314803757190402100e-01
8.378949932399223144e+01 3.376873604991175171e+01 5.742345995911158241e+01 2.314272883925288582e+01 2.636066200000000208e+03 4.591510052451490687e-01
6.766965165123393433e+01 4.446494701429317331e+01 4.452491215489141041e+01 2.925680584240459225e+01 3.057508699999999862e+03 5.198155004961619863e-01
5.274062797715720308e+01 4.275154912371274207e+01 3.337198090992175992e+01 2.705132524861198107e+01 3.491521799999999985e+03 5.803864960703302156e-01
6.473703807246381814e+01 3.963028775652446711e+01 4.763022085123147775e+01 2.915795060206830769e+01 1.973158799999999928e+03 3.591588893669814264e-01
5.518964750865975333e+01 5.130685484251723238e+01 3.686339696910245323e+01 3.426992276040647312e+01 2.898371000000000095e+03 4.971394946298002271e-01
6.299128770665674892e+01 4.775339706829053910e+01 3.984561188150804156e+01 3.020676977533148388e+01 3.495138100000000122e+03 5.808839350736734186e-01
5.239163732951828223e+01 4.914278159753597208e+01 3.881568211961010917e+01 3.640868440446048027e+01 1.912994500000000016e+03 3.497543896838915534e-01
6.013150413043295828e+01 5.121836191124800308e+01 3.797842958103888122e+01 3.234898210567164512e+01 3.512763399999999820e+03 5.833067558026209243e-01
5.570743333825397769e+01 4.201450937637976324e+01 3.987513691024690132e+01 3.007380188254971642e+01 2.219445700000000215e+03 3.970468230276740784e-01
5.752163604452861279e+01 5.494087768377205094e+01 3.862289231855037031e+01 3.689004257501147066e+01 2.843895599999999831e+03 4.893145642772401827e-01
5.180479739061846089e+01 4.863499481694434934e+01 3.647780294766815956e+01 3.424581982082293763e+01 2.372759799999999814e+03 4.201731794247240970e-01
5.992992314522289377e+01 4.757034778035545486e+01 3.932589877182960691e+01 3.121556950469922143e+01 3.086584800000000087e+03 5.239301584164328673e-01
