# mass1 mass2 srcmass1 srcmass2 distance redshift
2.265929080548540853e+01 1.795522080105501672e+01 1.930775172498384151e+01 1.529946141607008947e+01 8.643060087983294579e+02 1.735851552392162211e-01
2.282822779394540191e+01 1.879894514143512296e+01 1.845821004795991982e+01 1.520025475620654909e+01 1.222326385131288134e+03 2.367519783679389311e-01
2.165973194501528809e+01 1.587272989955392077e+01 1.712352688705395209e+01 1.254849865621293503e+01 1.388636920434026933e+03 2.649106745287900799e-01
2.310430516919601729e+01 1.898691885922716693e+01 1.958815125032663929e+01 1.609737387333700553e+01 8.969380252989063820e+02 1.795041233822791960e-01
2.403344466292651660e+01 1.675656793676812484e+01 2.200555611328506345e+01 1.534268604314682882e+01 4.357507706651196600e+02 9.215347883970019527e-02
2.667146015268637527e+01 1.610004542218928947e+01 2.061891738230140447e+01 1.244646916633040057e+01 1.561782611921557873e+03 2.935431894004421616e-01
2.337320243488340310e+01 1.544099936659174155e+01 1.868807697546822055e+01 1.234587282358691418e+01 1.304212887449559275e+03 2.507013142960259899e-01
2.649469920999407790e+01 1.253112460796610250e+01 2.198806151161753064e+01 1.039963263994210685e+01 1.039457060009560564e+03 2.049583905336737621e-01
2.465901279875004093e+01 1.384381134924442414e+01 2.026757369923443619e+01 1.137841441946662258e+01 1.106219625047790487e+03 2.166731531205180195e-01
2.318330156454419466e+01 1.687895020608497276e+01 1.945997438270660140e+01 1.416812604119061980e+01 9.627277670529624629e+02 1.913325839291127595e-01
2.323061974786265438e+01 1.579428629657723526e+01 1.923987084968320715e+01 1.308101255185092349e+01 1.053429615871331862e+03 2.074207737337881996e-01
2.084350049185062659e+01 1.983121763528749426e+01 1.571784587050220594e+01 1.495449491978105350e+01 1.763449019507446792e+03 3.261041407059331321e-01
2.615769226881226572e+01 1.345523320060849670e+01 2.044145233549357599e+01 1.051486137640375773e+01 1.477206047361945593e+03 2.796396185310804916e-01
2.677958932521597291e+01 1.529876168647770207e+01 2.258255458905943414e+01 1.290106120501933518e+01 9.321549035306944688e+02 1.858529653766396172e-01
