# mass1 mass2 srcmass1 srcmass2 distance redshift
8.755068381287068746e+01 4.711178770986423814e+01 7.384498703482702808e+01 3.973663255513043424e+01 9.307525355725116469e+02 1.856009098028513771e-01
8.391538576523598181e+01 4.675163621783134005e+01 6.585782008365758600e+01 3.669125534695547941e+01 1.444312635971600230e+03 2.741901517335422200e-01
8.127787998875383835e+01 4.404261569649563057e+01 6.585200332171241655e+01 3.568368756104167971e+01 1.207748389237291121e+03 2.342506816638524614e-01
9.498818368890778174e+01 7.357629936321728792e+01 8.703931345611589165e+01 6.741923399851172860e+01 4.315932837957283823e+02 9.132505665729569178e-02
7.032729558415702797e+01 6.524063396499882117e+01 4.979092798936596864e+01 4.618962922930340653e+01 2.321327038946346420e+03 4.124519952545789847e-01
8.399118478977069913e+01 5.855885380727653455e+01 6.115766581060886864e+01 4.263927006580205870e+01 2.064713840642058130e+03 3.733549780966453069e-01
8.525300695810473428e+01 6.326484898729351869e+01 6.675345091230163064e+01 4.953663386234369170e+01 1.462055320167431091e+03 2.771325795591778607e-01
9.260965885868593261e+01 4.743208323004653693e+01 7.815314361717226177e+01 4.002785949569250334e+01 9.272814404917021420e+02 1.849767593780732022e-01
8.611643490128247436e+01 5.873740715074179519e+01 7.342756384585240426e+01 5.008271323174214729e+01 8.600359303014676016e+02 1.728080082034043896e-01
8.238160863563221881e+01 3.801548254062425514e+01 6.668487782864607993e+01 3.077213289231739068e+01 1.214365088615258855e+03 2.353866621353129795e-01
8.237360188383007653e+01 3.812864246593592554e+01 6.830985279535070731e+01 3.161889118079120564e+01 1.044692535945274358e+03 2.058817068543965789e-01
8.046890199302555402e+01 4.868192529793233092e+01 6.335564805273258315e+01 3.832878104851662471e+01 1.419804495844846315e+03 2.701141013670819158e-01
7.247595491385173716e+01 5.752945159240125861e+01 6.435503506054169520e+01 5.108328518945980790e+01 6.101503224537638062e+02 1.261893470444125920e-01
7.592879049230474209e+01 6.733851598371828118e+01 5.898499551663236673e+01 5.231167305106554721e+01 1.523421574015806982e+03 2.872560187089381323e-01
8.548676763786511401e+01 6.132977668495012580e+01 6.153525171362387880e+01 4.414651939860145546e+01 2.168145631554759348e+03 3.892324359979560944e-01
7.679574894328003154e+01 4.766425301356515831e+01 6.522632911490708807e+01 4.048354624909288191e+01 8.851690767208700663e+02 1.773734623021858692e-01
8.353733469602592265e+01 7.571566277025853253e+01 5.357928057221038642e+01 4.856260681574675431e+01 3.337805147436170500e+03 5.591350575049284233e-01
7.889436873042926379e+01 6.953025622236704351e+01 5.558756207325227905e+01 4.898977577140104245e+01 2.366804057320353422e+03 4.192809648040276560e-01
7.449455390173271496e+01 6.374926759407399857e+01 6.211749924321940597e+01 5.315751117530453485e+01 1.007203233394629706e+03 1.992523010311681997e-01
7.201945030365847344e+01 4.893381366955426870e+01 6.113153248509955517e+01 4.153598794974706010e+01 8.892147652385560832e+02 1.781064104881189547e-01
7.774587065158907251e+01 4.944382248237235444e+01 6.405030356098863820e+01 4.073389123653546307e+01 1.089921957001757391e+03 2.138251706732277047e-01
7.720818089778396143e+01 5.491166268346339763e+01 6.483560068864350967e+01 4.611209062946210935e+01 9.599170581300306822e+02 1.908300390175549921e-01
8.964810515242068334e+01 8.239453954064646268e+01 7.224249419446877596e+01 6.639724324681226619e+01 1.246766726082549212e+03 2.409331398649931788e-01
1.134879309929487619e+02 5.738405887085989576e+01 9.302059683952617775e+01 4.703495216221316610e+01 1.125484932774836352e+03 2.200301314850909018e-01
8.144509175474011897e+01 5.307827264938666190e+01 6.400415137750349004e+01 4.171190337335494291e+01 1.434122375374251760e+03 2.724970178007368737e-01
7.319780677465864471e+01 4.612430571459104556e+01 5.793059667020911974e+01 3.650394279259272423e+01 1.380467784796204569e+03 2.635431185244584973e-01
8.462577856427998313e+01 6.620194929953812846e+01 6.728327957828241779e+01 5.263507572890120656e+01 1.345986415704574028e+03 2.577534729979980566e-01
9.274733630889792835e+01 2.694531277637067745e+01 7.645984180022904297e+01 2.221340724306428527e+01 1.085323539187469351e+03 2.130202486061133216e-01
7.540941434406299493e+01 7.365159450866110546e+01 5.643454528026718720e+01 5.511903628237308084e+01 1.827153396477504430e+03 3.362279073847790900e-01
7.733389899086748187e+01 7.016060019636803702e+01 6.768508784703675474e+01 6.140678860964701613e+01 6.964496940831119218e+02 1.425544599371182386e-01
9.073147672726605606e+01 4.157690026952189299e+01 7.181050952025201184e+01 3.290653365647072093e+01 1.380118751109840787e+03 2.634846533386309142e-01
7.820355779305873511e+01 4.498922665299316037e+01 6.698950124023677688e+01 3.853796348553698436e+01 8.304157373436370335e+02 1.674002096627989766e-01
7.865687405547069488e+01 5.585031782242365495e+01 6.575888639767836708e+01 4.669210096461429771e+01 9.896881095332610130e+02 1.961406034127682885e-01
8.355910747660395543e+01 4.432350257997916998e+01 6.502279037739981504e+01 3.449100767210897800e+01 1.510153517854663050e+03 2.850741561784291278e-01
8.310502434559128915e+01 5.811375518401573004e+01 6.668096916269882968e+01 4.662872729859869736e+01 1.278315902715473612e+03 2.463079854586164019e-01
7.769523046106918684e+01 5.196273896582388119e+01 6.584096902999313272e+01 4.403458316114693361e+01 8.999232394359419231e+02 1.800438481650533384e-01
7.192535938482586744e+01 6.431955903942719033e+01 6.143850702139008746e+01 5.494164663833787188e+01 8.484077907046627161e+02 1.706885937150903754e-01
8.853963969979071180e+01 5.817557448336399517e+01 7.359780441173003851e+01 4.835793964019007518e+01 1.028481346338842513e+03 2.030201227807174880e-01
7.826924923532099854e+01 6.615651645322249408e+01 5.809773658286304254e+01 4.910669137228248360e+01 1.896718655851073208e+03 3.471996301213549074e-01
8.792762815277984600e+01 4.702213300488325132e+01 7.912569302151717920e+01 4.231501451280434623e+01 5.326933465166922588e+02 1.112399120329865959e-01
7.232023616520217502e+01 5.561359496413498249e+01 5.673469672368520378e+01 4.362845880088871553e+01 1.447438992225414495e+03 2.747091346486464358e-01
9.832274880691950614e+01 6.525082050200572326e+01 8.459390073192399484e+01 5.613982012507366903e+01 8.025827233503781599e+02 1.622912285189671844e-01
7.780383142415844588e+01 5.018551573502860919e+01 6.673608592854888855e+01 4.304652906105437182e+01 8.219194263525912447e+02 1.658434914426846207e-01
7.559403712493735839e+01 6.764784251312475760e+01 6.330629255166335412e+01 5.665174491933544942e+01 9.782297755210536252e+02 1.940998924118980673e-01
7.247147055855394626e+01 6.851246960117167362e+01 6.075159675351115141e+01 5.743283382713551788e+01 9.715852197975831359e+02 1.929146628457208412e-01
7.857871305319521582e+01 7.106415421406232724e+01 4.844439582902013797e+01 4.381161108696188933e+01 3.797142027627026437e+03 6.220392825319005503e-01
8.104812445665855591e+01 6.526521253206571771e+01 6.884476751081625423e+01 5.543827711542974157e+01 8.845377257905985289e+02 1.772590334323521921e-01
7.494059354533455064e+01 4.848552399491661902e+01 6.068784897506634479e+01 3.926419605818080782e+01 1.211257892032786913e+03 2.348533489154306375e-01
7.964768830290168466e+01 5.386083254051573732e+01 6.026121441893023700e+01 4.075095269761730776e+01 1.735928181925251693e+03 3.217073215484593796e-01
7.002641320561616567e+01 5.835214419215272841e+01 5.940249882142992988e+01 4.949936770892993820e+01 8.933015325422491060e+02 1.788462538608488195e-01
7.247383844213703696e+01 4.382271810825077551e+01 6.262997503192524107e+01 3.787043435186808438e+01 7.748574036661407263e+02 1.571749534499086443e-01
8.349042982031214422e+01 4.126548393547630411e+01 6.729006967744248868e+01 3.325839015642526419e+01 1.245718340775816841e+03 2.407540996840500658e-01
7.697709497577476156e+01 4.764271593563895379e+01 6.645897352478579023e+01 4.113283305913235921e+01 7.807513498509370038e+02 1.582648797166005816e-01
8.319202261219876959e+01 5.253353015776062307e+01 7.057040886707414984e+01 4.456331972772975547e+01 8.933297602388421410e+02 1.788513620333217480e-01
8.059607933780988276e+01 4.002572554903603930e+01 6.335473417425843934e+01 3.146330718721920405e+01 1.431974274806308586e+03 2.721398075182320797e-01
8.885563674483309171e+01 4.195573975328021277e+01 7.213484221902956506e+01 3.406053659799497524e+01 1.193491706345764896e+03 2.317991418769954903e-01
7.758899261450392260e+01 4.911377603321638929e+01 7.064097002856669860e+01 4.471568277719362072e+01 4.670160458527514038e+02 9.835683999140287792e-02
8.854420008169843470e+01 4.509663385061498531e+01 6.672460994968137982e+01 3.398365224316749789e+01 1.769127775931452561e+03 3.270096318055921714e-01
7.252743087561323421e+01 5.735930145162014071e+01 5.280654766861999860e+01 4.176277375023057914e+01 2.065363739426508346e+03 3.734552641227152914e-01
7.424003622697547655e+01 5.697444024837779608e+01 6.446220694329133494e+01 4.947058682111234873e+01 7.452621876478231115e+02 1.516831295007614600e-01
7.650556249154108457e+01 6.960820671628374612e+01 7.021424100030471038e+01 6.388407905002419085e+01 4.229584468082193212e+02 8.960178735264077987e-02
7.502747562789988933e+01 6.564788026639259044e+01 6.273801784140120930e+01 5.489479485927886060e+01 9.882535906896303004e+02 1.958853373016321286e-01
7.795777430846267464e+01 5.574414291944148658e+01 5.886615711172485987e+01 4.209257516986438219e+01 1.752286308245844566e+03 3.243224652919491358e-01
7.142210422460532016e+01 6.811361831845168524e+01 6.078274297222206712e+01 5.796710416342209271e+01 8.723042160700515524e+02 1.750391761234842969e-01
7.143222238600826302e+01 6.496884301545594553e+01 5.809521549220972503e+01 5.283860433273824952e+01 1.180564162430121087e+03 2.295715194582065299e-01
6.899368694312400407e+01 6.737408632326155100e+01 5.430768319767711461e+01 5.303283094282139132e+01 1.421654209762341225e+03 2.704222106472598530e-01
8.315150623066870139e+01 4.712702669477246076e+01 6.857052051928661740e+01 3.886309337587179868e+01 1.083164931831609465e+03 2.126421908563599361e-01
7.508639934981147235e+01 6.733492415940089870e+01 5.707262195298150687e+01 5.118078245939778981e+01 1.698029959052211780e+03 3.156290491029196676e-01
9.081917253436488124e+01 3.931696314102619993e+01 7.612633075231022417e+01 3.295621460454965046e+01 9.720972334297522366e+02 1.930060418892417251e-01
7.693322693480160979e+01 6.629803027606533306e+01 6.307240829307449559e+01 5.435332172069625756e+01 1.123934877490258259e+03 2.197604153201341004e-01
8.766948304830508221e+01 3.840001871259605082e+01 7.151407729328235519e+01 3.132380630969369406e+01 1.159343843850113217e+03 2.259052534337918083e-01
8.029630831209010466e+01 6.561922076004699989e+01 5.918451303230089877e+01 4.836637832897327627e+01 1.957464038705867779e+03 3.567114807258293663e-01
8.171061402035940091e+01 3.974638587899575271e+01 7.095857705792842296e+01 3.451628676375075599e+01 7.444154959497677737e+02 1.515255436091023367e-01
7.949136478631518798e+01 6.435264631477194541e+01 5.435504564400278582e+01 4.400340888792960925e+01 2.658605208575188044e+03 4.624468408497379168e-01
7.378377828709875530e+01 6.548564897047253908e+01 6.355825092452743519e+01 5.641014062773437843e+01 7.949439968383973110e+02 1.608843417468121539e-01
8.225996457044223575e+01 5.425696563351210955e+01 6.934449921446852727e+01 4.573819269677201760e+01 9.343688016379220471e+02 1.862507553198817223e-01
7.818749165101131382e+01 6.023241289828622769e+01 5.977310049924670210e+01 4.604672682877681922e+01 1.651148844309608194e+03 3.080715405083710445e-01
8.430991721282342155e+01 4.258758926095826780e+01 7.516667306019188288e+01 3.796904924386873859e+01 5.864365537579067222e+02 1.216396014402529729e-01
8.484629041203893962e+01 7.877857312326513295e+01 6.761246136376250604e+01 6.277720812215181923e+01 1.329002217925243940e+03 2.548913129423958646e-01
8.173963471006277359e+01 4.199181787263344034e+01 6.693765556330554034e+01 3.438764867503572731e+01 1.131814593318808193e+03 2.211308272181483070e-01
