# mass1 mass2 srcmass1 srcmass2 distance redshift
2.444106648144419580e+01 2.715149369554859859e+00 2.309540831585763954e+01 2.565660683261135055e+00 2.691593268051708492e+02 5.826518185706228842e-02
2.435315614333627110e+01 2.722247769876672052e+00 2.320831840666242485e+01 2.594275364280126173e+00 2.264365243307329081e+02 4.932876723826749160e-02
2.339646722860819494e+01 2.797874131373641493e+00 2.234277275708713617e+01 2.671867735816821021e+00 2.161474744139529776e+02 4.716041661332410345e-02
2.306424922193217597e+01 2.837883201641174580e+00 2.175427978117569694e+01 2.676701268736502826e+00 2.785565922122076472e+02 6.021663111504227395e-02
2.367822354716966871e+01 2.775611237891136174e+00 2.242626590215048310e+01 2.628854125730399893e+00 2.574451196581190402e+02 5.582550614898092178e-02
2.482017814849092829e+01 2.703698661496696687e+00 2.350063863933633712e+01 2.559959273997167717e+00 2.589966456542755964e+02 5.614909149515168868e-02
2.411751963229536599e+01 2.750697013376231403e+00 2.292600649035447091e+01 2.614800300492601703e+00 2.390204371561787866e+02 5.197211919320489371e-02
2.372315383007187251e+01 2.779774449617620213e+00 2.247191633696266777e+01 2.633159963252843294e+00 2.567479216111103142e+02 5.568005302027245751e-02
2.312111186109268601e+01 2.831790809002742826e+00 2.206444734572247413e+01 2.702374331075487301e+00 2.196056359733664749e+02 4.788991533817239798e-02
2.299447092712311402e+01 2.830807196139995430e+00 2.182412809703964740e+01 2.686728434082318984e+00 2.469171635378267524e+02 5.362609790776572821e-02
2.333440796769190584e+01 2.804780820456382440e+00 2.230645547038492893e+01 2.681221591836620011e+00 2.110471664112200187e+02 4.608318424555319509e-02
2.497198554996305120e+01 2.685886232662764161e+00 2.388016977195345447e+01 2.568454923050129235e+00 2.093321634707665737e+02 4.572060368230302513e-02
2.448659938447932660e+01 2.719988326471760143e+00 2.321956182827583604e+01 2.579244921968673498e+00 2.514204559665626277e+02 5.456767727031552190e-02
2.338220873987846815e+01 2.802563966125382500e+00 2.247678571864124564e+01 2.694041030518700808e+00 1.837125302039657413e+02 4.028258455506405350e-02
2.382274018572297436e+01 2.761109111555478890e+00 2.259734859843016963e+01 2.619083473424845376e+00 2.497915352991494728e+02 5.422722855981131768e-02
2.453423481237533821e+01 2.713322902305716600e+00 2.341020806512136332e+01 2.589013033281799547e+00 2.201960227507068737e+02 4.801438518304554370e-02
2.440932163676566802e+01 2.737185418096132583e+00 2.311581405633179287e+01 2.592135500689679350e+00 2.580788401544933208e+02 5.595769101108346438e-02
2.387901017084867306e+01 2.766198965178328972e+00 2.272222513864011262e+01 2.632194350408512573e+00 2.339579992218632469e+02 5.090984818389989591e-02
2.499483871516207856e+01 2.688027123977462907e+00 2.375572015002285653e+01 2.554768239978432387e+00 2.399206263908719450e+02 5.216085041050765730e-02
2.450033139806025062e+01 2.719509563068714275e+00 2.348770940643531091e+01 2.607109647114282058e+00 1.970225498578699330e+02 4.311284570591188137e-02
2.344784598124966379e+01 2.802190734728647659e+00 2.241599717382733203e+01 2.678877183022796871e+00 2.108040917674973969e+02 4.603180484993574934e-02
2.397834877966948852e+01 2.758241038490682584e+00 2.288160565591577011e+01 2.632082147383683068e+00 2.198015129744060800e+02 4.793121340547926851e-02
2.537388008730506783e+01 2.661277801823462408e+00 2.403829529404672982e+01 2.521198233758911833e+00 2.561759865970678902e+02 5.556071164451931166e-02
2.443596966289678463e+01 2.713799543144104653e+00 2.296215964015015132e+01 2.550121775427606430e+00 2.977376103968936718e+02 6.418429476335602013e-02
2.420915701920495167e+01 2.736000328662946401e+00 2.289457927967374928e+01 2.587433192493886924e+00 2.650907624421193418e+02 5.741873320634929834e-02
2.426454115607024775e+01 2.738193178529368943e+00 2.292090597034270871e+01 2.586567286396197929e+00 2.708686100382124664e+02 5.862050948012554469e-02
2.465619011003301964e+01 2.709520183958588735e+00 2.349916574524159429e+01 2.582372362022443024e+00 2.259996457078435697e+02 4.923682727016432531e-02
2.384448101962924582e+01 2.761071426082688074e+00 2.250100012723456899e+01 2.605503070435722268e+00 2.761030348835004702e+02 5.970760787510792644e-02
2.484356952401105900e+01 2.692236358679768848e+00 2.367295377700328984e+01 2.565379617216291486e+00 2.270103101258431764e+02 4.944950081155249921e-02
2.469383919785733283e+01 2.713631450315448834e+00 2.347725217195648284e+01 2.579939447663356589e+00 2.382941905621339629e+02 5.181982188503565095e-02
2.484687669338622484e+01 2.695587361755575451e+00 2.350434671970001688e+01 2.549939002225145135e+00 2.636481278881814774e+02 5.711837004859094541e-02
2.420887674753328866e+01 2.732758488648779682e+00 2.304619782940350348e+01 2.601512387632717527e+00 2.317684056042211012e+02 5.044992352909435235e-02
2.499500203021794320e+01 2.689824326041700520e+00 2.347140022516823166e+01 2.525862699094474362e+00 3.012718342530941982e+02 6.491311938927118996e-02
2.430504385092368835e+01 2.731792895607686233e+00 2.315244984747676682e+01 2.602245788865204190e+00 2.285948376625698586e+02 4.978280963958273131e-02
2.444639758489815762e+01 2.724523098146598876e+00 2.318191069388464243e+01 2.583597477923595509e+00 2.513180356931448216e+02 5.454627565911065318e-02
