# mass1 mass2 srcmass1 srcmass2 distance redshift
1.157241662832369258e+02 6.076168384338280504e+01 5.658399773275520062e+01 2.970977533264275650e+01 7.172096999999999753e+03 1.045174800652991287e+00
1.531899092445383701e+02 3.302583429031214735e+01 1.043414262905659200e+02 2.249471046285581011e+01 2.697774899999999889e+03 4.681600078758852979e-01
1.522069898071434011e+02 4.255400896997080196e+01 1.153672998059363124e+02 3.225437358036968760e+01 1.721055364570957408e+03 3.193252339543053986e-01
1.279175575918419412e+02 2.844022883265556700e+01 1.000268215574383532e+02 2.223921209920115416e+01 1.472325499999999920e+03 2.788325731052836987e-01
1.213541177727229297e+02 3.646857657491418792e+01 7.328896101370759197e+01 2.202433782947458596e+01 4.049136468496352336e+03 6.558307839843092735e-01
1.047197267806043328e+02 5.136029575444977979e+01 6.083269309697295313e+01 2.983568812728118758e+01 4.548191500000000815e+03 7.214382834189401184e-01
1.567546302407828023e+02 4.925598777484212576e+01 1.134806471774377314e+02 3.565828557323725079e+01 2.116554500000000189e+03 3.813335942267064849e-01
9.326621161511832270e+01 3.833992345873819829e+01 7.100129437147170108e+01 2.918724953584693438e+01 1.685321790124186919e+03 3.135846668816880123e-01
1.139059064458001984e+02 4.068252082190370800e+01 7.229023026189541667e+01 2.581910710002702203e+01 3.457310800000000199e+03 5.756749706445550840e-01
9.830769468570250069e+01 2.966385770231478247e+01 7.124127201828183331e+01 2.149669934218853129e+01 2.107389844704415282e+03 3.799261565750107761e-01
1.017220640619231347e+02 4.247470948118292711e+01 5.796719410667278538e+01 2.420457893600588051e+01 4.806833492093612222e+03 7.548212507014133710e-01
1.050869172766884532e+02 2.948473076649232993e+01 7.011795697049760179e+01 1.967332506032348505e+01 2.909375109000426619e+03 4.987161893622225062e-01
8.352136585141163039e+01 6.179565418146071920e+01 5.020663880142054580e+01 3.714680737508142983e+01 4.107210672555567726e+03 6.635522282572812180e-01
1.133965801130107849e+02 2.741825692188613672e+01 8.979992867811323265e+01 2.171280221687266732e+01 1.375848618548100603e+03 2.627691556357406588e-01
1.291382883896078511e+02 3.881565939852050207e+01 8.165277563255023097e+01 2.454273141932037205e+01 3.500011953728088429e+03 5.815541772976533519e-01
1.147306878805776194e+02 3.858849865686399028e+01 8.500377986620712534e+01 2.859015583180151765e+01 1.912729168637124985e+03 3.497127781983291883e-01
1.089165138929457584e+02 1.830293844022104821e+01 8.347207886066770754e+01 1.402711366951883498e+01 1.631096399999999903e+03 3.048257019541842916e-01
9.511245796525936669e+01 3.953239418631392255e+01 5.176967325136627807e+01 2.151746651965627777e+01 5.457925799999999981e+03 8.372234551963144700e-01
8.906030761555622632e+01 8.110669691768205780e+01 5.031289315046978317e+01 4.581965507487303313e+01 4.926448099999999613e+03 7.701289279709141455e-01
1.540396557673179245e+02 2.245300505211675812e+01 1.225424489136288315e+02 1.786193438858770222e+01 1.341695278746718714e+03 2.570309891218932608e-01
1.282509501370767282e+02 1.714629604283830488e+01 9.559300860036341874e+01 1.278014722959602878e+01 1.861370381127475866e+03 3.416352515197343953e-01
1.011037436421975713e+02 3.008057691643341158e+01 6.727835306761105016e+01 2.001678277535688011e+01 2.937694399999999860e+03 5.027678150889612896e-01
1.508698826740640015e+02 3.679423367069492912e+01 1.125386921840114667e+02 2.744600091032460298e+01 1.854838036049090306e+03 3.406045489437302676e-01
1.172151556994487009e+02 3.512649053668352650e+01 8.979406006668415330e+01 2.690906463725840680e+01 1.634502540199440546e+03 3.053776119756774765e-01
1.203441805772192055e+02 1.207326260940137352e+01 9.963809795465331831e+01 9.995970862387537181e+00 1.055657719572294354e+03 2.078129053807261095e-01
9.995563907205328746e+01 1.805234859606585118e+01 7.599011392356845818e+01 1.372408839699528471e+01 1.696461399999999912e+03 3.153768814268335663e-01
1.002926420821908806e+02 3.504899161694383736e+01 7.262763404788623234e+01 2.538097794668470897e+01 2.113832636871505201e+03 3.809157271468326389e-01
8.851558009811748207e+01 5.393571510905444200e+01 5.000483827224188360e+01 3.046973999533603461e+01 4.926537299999999959e+03 7.701403135474839123e-01
1.062700154832025845e+02 2.879100623054379327e+01 7.512787819582611348e+01 2.035388062557925792e+01 2.335090000000000146e+03 4.145217199692807775e-01
1.169915916753259637e+02 2.715303830367451710e+01 9.180423857219977890e+01 2.130720653248748775e+01 1.445331865869773310e+03 2.743593704915650022e-01
1.215108844957725438e+02 2.044227654266520844e+01 8.690790254912315049e+01 1.462087437701091730e+01 2.226754100000000108e+03 3.981569101508424802e-01
1.090229118127836614e+02 3.685614053935630352e+01 6.745923227165125979e+01 2.280517832389728383e+01 3.753444750888465478e+03 6.161303374126735344e-01
1.121815012897962305e+02 7.485800469004200863e+01 8.873219364617835936e+01 5.921043034505641600e+01 1.384812100000000100e+03 2.642705728331536386e-01
1.127473850342737194e+02 5.280263425671737565e+01 7.612414945940908240e+01 3.565098756646973044e+01 2.786945591656894067e+03 4.810987818575610531e-01
8.598648174470467609e+01 5.813071002049894531e+01 5.205422174211582842e+01 3.519098360621126886e+01 4.019370180402471306e+03 6.518637464352877720e-01
1.152864952895324535e+02 3.912135621340981118e+01 7.222226739864852618e+01 2.450792733656117051e+01 3.607423299999999927e+03 5.962735516621260334e-01
1.304965544988356783e+02 2.163502292257223303e+01 1.090770153491960457e+02 1.808387766610860936e+01 9.909819678016607440e+02 1.963707851839155694e-01
8.625881972413526455e+01 4.189476588149321401e+01 5.388182294829258723e+01 2.616968751608334287e+01 3.641250399999999900e+03 6.008890383481104713e-01
1.310450355784645353e+02 2.509203076714114644e+01 8.438751057111244336e+01 1.615821616031348995e+01 3.292969260871271217e+03 5.528960943578767884e-01
1.166301729493887365e+02 1.900834573293065688e+01 9.561328042331162180e+01 1.558301977083266543e+01 1.124228063776538647e+03 2.198114365810729387e-01
1.216224090247874869e+02 1.887950476615021245e+01 9.726765088670940429e+01 1.509890400323842563e+01 1.302369192395486380e+03 2.503890853336718791e-01
9.191615882304860463e+01 3.026882812748506524e+01 5.343818834459752054e+01 1.759768205240965600e+01 4.537474117496883082e+03 7.200463127665354124e-01
9.396994068384877608e+01 2.316313575452462814e+01 6.882273302656047065e+01 1.696447072851694315e+01 2.013243215003074056e+03 3.653910060151687178e-01
1.450570366928506871e+02 2.803760717108611544e+01 1.083141237003551254e+02 2.093568792406374257e+01 1.846105460355311607e+03 3.392255020604953430e-01
1.121201589338263318e+02 4.071608687490426348e+01 8.469311592225770369e+01 3.075604153961485565e+01 1.749267838896732883e+03 3.238402875240144474e-01
1.131281530638058541e+02 3.183822684955815063e+01 9.311880630853066521e+01 2.620689544484044120e+01 1.095951884942498282e+03 2.148797600452286294e-01
1.241752631558871656e+02 3.262631449583496135e+01 9.785187790085483073e+01 2.571000102003789323e+01 1.413195356261571078e+03 2.690125710382751389e-01
1.326293720022541720e+02 3.078320484850047833e+01 1.097555062952711609e+02 2.547419310317470575e+01 1.059037528310967218e+03 2.084074547061567917e-01
8.674762699523159881e+01 4.956825061235173990e+01 5.652013211925723368e+01 3.229603126417018899e+01 3.163753400000000056e+03 5.348093456716359606e-01
1.300630484901230375e+02 4.982444585618654287e+01 7.620075807017335023e+01 2.919092385379572008e+01 4.436120799999999690e+03 7.068471729683822868e-01
1.084156724585972995e+02 2.220798614277627436e+01 8.549332078578325422e+01 1.751254629754446412e+01 1.407836122804275192e+03 2.681186256672559165e-01
1.572950013084451086e+02 3.834393982426513503e+01 1.199660647955086432e+02 2.924423237361900973e+01 1.670290306613795337e+03 3.111624656236454678e-01
7.098739006496413140e+01 6.483582113656285628e+01 3.931034771638792336e+01 3.590382279195443971e+01 5.207733299999999872e+03 8.058194391236713772e-01
9.492380880321807979e+01 4.694246375919756531e+01 6.479133486241795481e+01 3.204111726062532028e+01 2.676570666563712621e+03 4.650695035807695388e-01
9.041014184236199469e+01 4.823640470812561887e+01 6.457095131208662053e+01 3.445045518575987131e+01 2.240003656343390958e+03 4.001674128260628849e-01
1.046533434740925657e+02 3.919971808138190283e+01 6.945216735459402457e+01 2.601450933208847260e+01 2.966222200000000157e+03 5.068405704285066093e-01
1.123933593633891519e+02 3.507993911978496016e+01 7.793660018980310156e+01 2.432538012340866729e+01 2.520224095162430331e+03 4.421126799176727795e-01
9.733962790412267907e+01 3.254400106129996573e+01 5.791751331728796970e+01 1.936382597149669138e+01 4.236516099999999824e+03 6.806596542028590102e-01
1.189111104538198163e+02 2.362845217993706015e+01 9.458724760166634837e+01 1.879513401446034138e+01 1.342449177306833690e+03 2.571579517208084087e-01
1.420098225489170147e+02 1.287429067784923475e+01 1.199930234882354370e+02 1.087829726122923546e+01 9.189883592562218837e+02 1.834839928243010010e-01
1.491785454244282789e+02 3.047344278434480103e+01 1.099799359977291004e+02 2.246614804774662488e+01 1.955571000000000140e+03 3.564160050748582664e-01
1.096292616234921979e+02 4.673023147699503710e+01 6.817398405693676011e+01 2.905963251518378954e+01 3.694095699999999852e+03 6.080806064074720796e-01
1.198952275121524877e+02 2.048579115942214202e+01 9.614497209639353059e+01 1.642772494172505304e+01 1.282538414910436813e+03 2.470254543518645707e-01
9.811261641181251036e+01 3.532668266077713071e+01 7.367873050536843493e+01 2.652895444646093992e+01 1.798146424577539847e+03 3.316274009995836547e-01
1.348854274978154422e+02 2.044877330594019682e+01 1.087822428701661721e+02 1.649150294015106866e+01 1.241059500000000071e+03 2.399581396644298592e-01
1.157548620022516417e+02 2.564763983831473126e+01 7.419060674133767463e+01 1.643830702377633557e+01 3.345731499999999869e+03 5.602360876468626127e-01
1.049861583001586212e+02 1.487832399251804638e+01 8.785688355682052020e+01 1.245081446636124944e+01 9.831009442635332789e+02 1.949679302277995407e-01
1.170885643340805586e+02 1.709456557860987758e+01 8.663000547823956765e+01 1.264771088573385249e+01 1.924730012234627566e+03 3.515936388055730388e-01
1.059525608835865143e+02 5.479170532017824513e+01 7.959144083802672753e+01 4.115946548188748011e+01 1.795490868517399804e+03 3.312054634016015076e-01
1.487776871153503180e+02 2.369314614737139024e+01 1.086547473922546345e+02 1.730348723309864667e+01 2.038278484831888591e+03 3.692700106167272067e-01
1.316113801114835553e+02 2.553111953662915212e+01 1.052254844133073846e+02 2.041255413156669363e+01 1.304534403201330406e+03 2.507557541340171836e-01
1.198385846599829563e+02 2.617620277077927327e+01 9.658682639427624395e+01 2.109734823601337084e+01 1.245602179813523890e+03 2.407342609103949593e-01
1.138386991698583017e+02 2.677875263533704953e+01 8.753692228893703486e+01 2.059167581435993100e+01 1.604234502459875330e+03 3.004649488830075654e-01
8.309809533115176805e+01 6.306989507966572717e+01 4.385623000659708737e+01 3.328605564403166994e+01 5.922743849316862907e+03 8.947842830688299554e-01
1.121936627808921259e+02 2.673279671086600118e+01 9.036709847877740742e+01 2.153210095031675309e+01 1.250275790553760316e+03 2.415322022012321435e-01
