# mass1 mass2 srcmass1 srcmass2 distance redshift
5.431459791445565344e+01 3.654859807965131324e+01 3.406623743214901623e+01 2.292336255447478877e+01 3.593580614213858098e+03 5.943820629629570362e-01
4.853970253249919864e+01 3.966636883963710147e+01 3.756609642445276620e+01 3.069880034060838625e+01 1.553049568914837209e+03 2.921146233576566442e-01
5.959215026234487311e+01 5.429713493499885146e+01 3.534801915825313756e+01 3.220719771767257811e+01 4.276067499231808142e+03 6.858695814198447760e-01
7.303092654091857128e+01 3.660175793016648527e+01 4.729149295089864324e+01 2.370162695628857819e+01 3.231214018930023030e+03 5.442719606408795707e-01
6.176945762380207583e+01 3.553157493467565331e+01 3.860242123183473950e+01 2.220522691023791495e+01 3.635790011016454628e+03 6.001446451462968401e-01
5.532803480557319631e+01 3.423199003004197749e+01 3.389129641643934576e+01 2.096887274434488546e+01 3.874879365588891233e+03 6.325145584792596365e-01
5.587496827644929454e+01 5.213668766340103389e+01 3.072900537485131167e+01 2.867310004560425440e+01 5.306976821087680037e+03 8.183135963840044713e-01
6.543575646666758416e+01 3.793245723551915916e+01 3.926464797533781592e+01 2.276132592661178577e+01 4.129663273305045550e+03 6.665310868893535856e-01
5.010308127876341899e+01 3.712733847990632796e+01 2.982811111147448813e+01 2.210319902862670105e+01 4.229443670895998366e+03 6.797269224161301970e-01
5.300359901152381070e+01 5.108139488569123898e+01 3.609927677641756816e+01 3.479011702022600616e+01 2.698551912319162057e+03 4.682731551605284204e-01
6.858419228011328528e+01 4.493447688894504921e+01 4.473602652933499968e+01 2.930981445368005112e+01 3.151503891502945862e+03 5.330863646358980912e-01
5.732919907284116334e+01 4.405547469530411320e+01 3.394945657618355028e+01 2.608896425032957112e+01 4.297308463733955250e+03 6.886632321843738636e-01
7.448504717585737467e+01 4.880613367460213681e+01 4.843395046616240762e+01 3.173622022765901463e+01 3.185528290323614328e+03 5.378685087415107091e-01
4.942496005819722882e+01 3.832834872606767362e+01 3.296855445615767621e+01 2.556664184861365641e+01 2.912436502791542352e+03 4.991545996935852769e-01
4.680409619691791789e+01 3.455232923057756977e+01 2.906954433041146757e+01 2.146009746799444429e+01 3.708767799261811433e+03 6.100732665407908595e-01
5.735847418073013415e+01 3.821734909622581711e+01 3.886162082754355396e+01 2.589308991957719286e+01 2.751503177276627866e+03 4.759671099481458389e-01
5.812783727649726728e+01 4.426298536785160564e+01 3.875640776750102390e+01 2.951209593027475364e+01 2.917120690643852413e+03 4.998252063298821435e-01
4.909484555525180838e+01 2.233304455802045752e+01 4.190319708102644825e+01 1.906159306440610024e+01 8.535438899795419729e+02 1.716252929417096396e-01
5.368728785117292546e+01 4.562443761930602193e+01 3.647529042684137579e+01 3.099736789347121046e+01 2.723353793219515410e+03 4.718810247406725056e-01
5.692703520713276788e+01 5.235878601928945386e+01 3.739698573090169020e+01 3.439597313519261235e+01 3.074605201676488832e+03 5.222359260921156654e-01
5.677498179963968283e+01 4.683264757799884848e+01 3.368981268289992670e+01 2.779011237581870120e+01 4.271184964642150589e+03 6.852269952945505560e-01
4.912380121349339390e+01 4.708696733171250770e+01 3.436765043932160069e+01 3.294265495601637639e+01 2.434283260874276039e+03 4.293616405411468384e-01
6.813042539930560793e+01 4.467464184888574152e+01 4.340023691434058151e+01 2.845850483013007803e+01 3.414878557244266631e+03 5.698169006260312974e-01
4.784372601821289095e+01 3.612078157877824935e+01 2.946332007600235059e+01 2.224404822997658471e+01 3.810482667431992923e+03 6.238402832673715093e-01
