# mass1 mass2 srcmass1 srcmass2 distance redshift
4.830623521246752716e+01 4.539207810341122240e+01 3.978754990222545018e+01 3.738729720421395797e+01 1.091517360584727157e+03 2.141042947147042685e-01
5.126221166681457220e+01 4.350486384824677089e+01 3.425924839218838969e+01 2.907490504960569311e+01 2.892535742829737046e+03 4.963028692276596487e-01
6.144052831480957622e+01 3.220016054938753314e+01 4.664647908260219822e+01 2.444679687367517928e+01 1.707512852443850761e+03 3.171525380513690040e-01
5.062464398819663103e+01 3.960832958304244755e+01 3.715507361603043535e+01 2.906984198859868229e+01 1.994775553826475061e+03 3.625230435919469807e-01
4.916790137865336874e+01 4.774541582474347479e+01 3.650365407519898042e+01 3.544756017794269809e+01 1.895008627567744725e+03 3.469309477173309064e-01
5.630320694842033902e+01 3.958432462881025060e+01 4.162201059424661054e+01 2.926261696915049981e+01 1.931967407983649082e+03 3.527267458867809347e-01
5.434470479996499392e+01 4.771458103937391826e+01 3.954031246017488144e+01 3.471634357289573103e+01 2.071570088252177811e+03 3.744126290023919168e-01
5.471493141764214130e+01 2.438427116208782763e+01 4.818143900410944269e+01 2.147255316264506320e+01 6.595953567005934701e+02 1.356018530906776820e-01
4.874326907998489844e+01 4.828342691746796334e+01 3.449738526427907459e+01 3.417193823250376994e+01 2.324673325995836876e+03 4.129554662352041272e-01
6.346684605079413899e+01 2.749195623332791882e+01 4.667138348675251791e+01 2.021665975239695712e+01 1.977700827810792589e+03 3.598663958356611570e-01
5.833307309054061562e+01 4.059785509510121670e+01 3.929938281462915484e+01 2.735104742996901450e+01 2.809281711407540115e+03 4.843254247958872494e-01
5.322161688142251990e+01 4.137303364424166574e+01 3.594965948597720029e+01 2.794628496022896869e+01 2.782448335094369213e+03 4.804484282301074161e-01
5.258408712865115575e+01 4.585449347079575233e+01 3.713269873226548157e+01 3.238053914306621550e+01 2.345681598760046654e+03 4.161127233922158331e-01
4.960631603888543140e+01 4.425987878270794340e+01 3.593217140608687998e+01 3.205949721374678063e+01 2.111479423631651571e+03 3.805543638946952689e-01
5.178890326040320247e+01 3.985353627348220584e+01 3.692785825737452399e+01 2.841739534746090712e+01 2.254964583655092156e+03 4.024345224532732135e-01
5.672832149876209940e+01 3.588770132751065489e+01 4.277331510287136496e+01 2.705942845907832961e+01 1.764394642995572440e+03 3.262549643937683319e-01
5.961878145477225388e+01 3.515197975770588812e+01 4.242040468994890290e+01 2.501160155556003772e+01 2.274745036447089205e+03 4.054269847382747649e-01
5.100816840884213832e+01 3.717842366320567749e+01 3.577768178530671150e+01 2.607734903241321689e+01 2.409711292749242148e+03 4.256979732485161594e-01
5.486327413898730754e+01 4.028950361352454479e+01 3.878001697113881363e+01 2.847857074539664524e+01 2.336479522504620491e+03 4.147305345383966446e-01
5.113469334833005320e+01 3.086929313694418298e+01 4.205255963513893391e+01 2.538653711469503449e+01 1.102197603713553235e+03 2.159710084710784461e-01
4.849570201363194144e+01 4.232341602616401843e+01 3.454845334750293517e+01 3.015130214376244666e+01 2.263332237629412703e+03 4.037011013442972085e-01
5.191062584830376636e+01 4.407826309846370805e+01 3.697601324600778838e+01 3.139701002551228015e+01 2.264647020978716682e+03 4.039000230482780451e-01
4.388095505229917848e+01 4.025264157520214781e+01 3.067261770815967381e+01 2.813644063371540227e+01 2.442756243344879749e+03 4.306230876612061609e-01
5.730424901523218040e+01 4.185571044276322539e+01 3.915009301076131010e+01 2.859569726548722457e+01 2.667231261389977590e+03 4.637065868395454094e-01
5.976234887136039475e+01 4.270292152057650981e+01 3.962936585625367769e+01 2.831698773608281883e+01 2.974578580109831364e+03 5.080319248138976951e-01
5.485422424732033875e+01 3.875711377629767895e+01 3.886706688914406982e+01 2.746142807127778340e+01 2.313867846784527046e+03 4.113291441253990599e-01
6.825741206788246984e+01 4.299772750115857889e+01 5.300629841795634434e+01 3.339051842390023950e+01 1.526262288608716972e+03 2.877226689113548397e-01
7.874766582507200496e+01 2.900551170717975680e+01 5.610644838594861028e+01 2.066596169494044943e+01 2.262270049612867751e+03 4.035403788772645717e-01
5.476151103891712779e+01 4.199076068421047836e+01 3.638357081974454843e+01 2.789867894702869933e+01 2.954138115892752012e+03 5.051164524291079649e-01
5.672541814117762726e+01 3.187615940547287252e+01 4.733395009067463377e+01 2.659873805823511361e+01 1.002449671617717513e+03 1.984087115593004547e-01
4.761006007486632541e+01 3.765021869157796885e+01 3.495095403965226666e+01 2.763934893177916052e+01 1.992673810005829637e+03 3.621962942943461328e-01
5.981651536158215521e+01 3.659278653500739864e+01 4.915115385720621788e+01 3.006824570394834240e+01 1.108041573347666144e+03 2.169910707561600594e-01
4.610060497667186041e+01 4.182213316695521144e+01 3.623176916792541391e+01 3.286919717826123843e+01 1.433423018343952663e+03 2.723807320312404134e-01
5.106204302359489589e+01 4.204862112079580783e+01 3.939892264871959071e+01 3.244426334954972191e+01 1.576985977329321031e+03 2.960263781541329631e-01
5.139135197721192583e+01 4.380408322607931382e+01 3.529085607166922500e+01 3.008061739976143301e+01 2.616077198498708185e+03 4.562228774741412529e-01
5.184429545804007233e+01 3.980488669484799402e+01 4.049773233167097430e+01 3.109325013713641539e+01 1.480462065114801362e+03 2.801777401619002794e-01
5.831088224919475493e+01 4.814608630953731705e+01 4.181144001515433217e+01 3.452283899757771479e+01 2.203456869199399534e+03 3.946154982478548567e-01
5.020114907059372200e+01 4.417317851402752638e+01 3.824307139508121622e+01 3.365098311363498595e+01 1.679742475992977916e+03 3.126861216761617768e-01
6.162556321499808831e+01 2.943074152979388458e+01 4.666000370912821893e+01 2.228358553335485581e+01 1.729862674243100855e+03 3.207363548267809228e-01
6.266089989761382384e+01 3.672786267206089406e+01 4.274187285133616143e+01 2.505258684435750283e+01 2.683161925099211658e+03 4.660307496482331557e-01
5.091829111167863431e+01 4.872696174062600960e+01 3.370425794984486600e+01 3.225375502127958782e+01 2.993576205534224300e+03 5.107376399578323900e-01
4.872902813383132070e+01 4.141172054701677041e+01 3.355901584381282987e+01 2.851968609224172724e+01 2.587579530994401011e+03 4.520398440949912611e-01
5.454604148806397035e+01 2.963600232469492823e+01 4.176005106076600271e+01 2.268910697373076957e+01 1.639441987165149385e+03 3.061775573189022270e-01
5.813946000552428472e+01 3.658161451610010317e+01 4.316954187239855401e+01 2.716247346402379392e+01 1.893986810888427271e+03 3.467703729025924941e-01
6.385099766411300948e+01 4.909957593001967524e+01 4.708263066532391150e+01 3.620518525799698750e+01 1.953851877543276714e+03 3.561476230583456859e-01
6.389696784773740745e+01 3.430839621792768668e+01 4.404807240853973127e+01 2.365086750953960504e+01 2.577914914837788729e+03 4.506189341295558370e-01
5.574890356753341081e+01 4.099224385693950978e+01 4.122058655991052945e+01 3.030955279942013902e+01 1.930218042349180678e+03 3.524529420877415831e-01
6.325644777622402870e+01 3.886785557135867464e+01 4.851207471947277838e+01 2.980819157493296956e+01 1.625584079766927971e+03 3.039320239757309361e-01
4.788108870893816515e+01 3.852668996750267638e+01 3.255546127237127507e+01 2.619518889418133156e+01 2.715603755220040512e+03 4.707544245294795759e-01
5.972658470080770599e+01 2.597870594339121908e+01 4.400696172619070978e+01 1.914129066434498583e+01 1.960643679942556446e+03 3.572076407461111103e-01
5.888762724653913239e+01 4.109726760036615900e+01 4.004998785034415221e+01 2.795060940706759922e+01 2.712844755782451557e+03 4.703531862877484149e-01
5.269253283162101553e+01 3.426125822013552380e+01 3.737619583249955468e+01 2.430240923881255455e+01 2.303642006805157507e+03 4.097885474423674790e-01
5.404224897087267010e+01 3.333644102412511501e+01 3.895618857804124247e+01 2.403047074810879735e+01 2.155218795929577027e+03 3.872570942768027158e-01
5.205166966051914557e+01 4.808198539054865250e+01 3.483248631699644449e+01 3.217601105081639901e+01 2.878873798513614474e+03 4.943426428655664506e-01
5.648402820907501365e+01 4.583328807595714949e+01 3.911959731581717392e+01 3.174312863371913807e+01 2.532190982668654669e+03 4.438806144417265509e-01
4.681346065824655511e+01 4.670006008431741407e+01 3.291220822859184381e+01 3.283248194367468642e+01 2.387462928393560560e+03 4.223737384347934221e-01
5.293137136651030517e+01 4.921773688300856975e+01 3.933852941229962141e+01 3.657856087975950743e+01 1.886129865423346473e+03 3.455350811858445281e-01
5.461144245972743505e+01 3.279932819971271840e+01 4.471970314111194966e+01 2.685840465394613119e+01 1.132179267579452926e+03 2.211942080072029915e-01
5.282268122524632759e+01 3.635664714637942296e+01 3.990308230148104229e+01 2.746438177005125780e+01 1.748855840632326363e+03 3.237744599816479996e-01
5.557375825268332648e+01 4.009842652260697093e+01 4.122383839126160865e+01 2.974445325788298433e+01 1.902436213092972139e+03 3.480976158800276332e-01
4.241104680329873844e+01 4.157281533222135295e+01 3.209544511366964059e+01 3.146109594758345196e+01 1.734032367586297823e+03 3.214039142655673587e-01
5.187287426102857779e+01 4.245166932982061070e+01 3.453679989205014067e+01 2.826419067024771437e+01 2.932039672839502146e+03 5.019594873631862963e-01
4.701853864861655552e+01 4.099783857072119275e+01 3.428194102474406435e+01 2.989215582659959125e+01 2.052862311054584097e+03 3.715249849674337468e-01
5.337812932917213971e+01 3.044530071926713077e+01 4.108083082723601365e+01 2.343128663463668815e+01 1.597343853127059674e+03 2.993439581018209061e-01
4.937962328064092077e+01 4.484036154785304973e+01 4.025563580110452477e+01 3.655510398289930407e+01 1.163655612121697231e+03 2.266511830695282226e-01
5.705275885641558631e+01 3.926354176156576159e+01 4.654473842384397386e+01 3.203195283658484271e+01 1.158514527735480897e+03 2.257617249211688604e-01
