# mass1 mass2 srcmass1 srcmass2 distance redshift
1.693888683446196097e+01 6.470736520376898504e+00 1.561020369299366273e+01 5.963173147911573047e+00 4.005686677556933546e+02 8.511632311784947391e-02
1.654525782478842899e+01 6.620041993118488399e+00 1.528367797758288837e+01 6.115262215455549821e+00 3.877858992443444777e+02 8.254425728256947759e-02
1.307160830400746221e+01 8.173240267071777865e+00 1.218256594318814123e+01 7.617351760195900212e+00 3.405969677197737155e+02 7.297660976884970396e-02
1.586767381270485266e+01 6.926512870658189769e+00 1.496805132178898745e+01 6.533812161303229615e+00 2.780079912692615949e+02 6.010284649453908473e-02
1.037960467714295199e+01 1.011274338655889515e+01 9.636076791986765144e+00 9.388331721835934118e+00 3.611640221418298324e+02 7.716085095694708018e-02
1.087800190828724567e+01 9.568774989372320405e+00 1.018845014891288514e+01 8.962214548897277311e+00 3.147183778372902339e+02 6.767975004009178785e-02
1.181922147077256469e+01 8.979842551456211908e+00 1.103096255559710670e+01 8.380950233077934186e+00 3.331632787366740445e+02 7.145876084725674704e-02
1.500546295230428306e+01 7.238495361197655242e+00 1.383918360287876936e+01 6.675893081780424509e+00 3.963765085308911580e+02 8.427371027745522714e-02
1.528747154931259011e+01 7.076032574016856813e+00 1.438279827420724999e+01 6.657291152792380373e+00 2.915163750370231810e+02 6.289967069396339150e-02
1.279948109229711406e+01 8.292784897217806872e+00 1.187647666937718505e+01 7.694770252463023930e+00 3.639060388267268422e+02 7.771702404803627895e-02
1.088240016425030454e+01 9.692313235210878730e+00 1.027602575912147920e+01 9.152251246714049771e+00 2.727366566531604235e+02 5.900864977791420857e-02
3.669146917983835010e+01 3.691939431737364163e+00 3.440445861045002829e+01 3.461817697975759778e+00 3.088533947881566633e+02 6.647424961059157644e-02
1.099557551697945534e+01 9.505367881220045945e+00 1.007081238908834386e+01 8.705935989727068502e+00 4.341071471616062354e+02 9.182607044622188852e-02
1.431269929804547125e+01 7.518837643933946602e+00 1.327630078579435491e+01 6.974390227988097379e+00 3.656166886353162795e+02 7.806380173007700096e-02
1.305422588142681128e+01 8.110947162718346704e+00 1.239895948078224031e+01 7.703812247066661456e+00 2.432024274724651605e+02 5.284849923577868841e-02
1.077460406742589427e+01 9.662525600301407280e+00 9.845076964240579542e+00 8.828937713962689671e+00 4.471238610574393988e+02 9.441542270939631831e-02
1.028879476276592264e+01 1.019374333187715642e+01 9.631968335095187683e+00 9.542984893046241979e+00 3.172149812365694288e+02 6.819233668756069511e-02
1.568068610890538039e+01 6.933775988891801134e+00 1.446895784473126945e+01 6.397967014409466024e+00 3.937570329738894657e+02 8.374675475437584615e-02
1.223919362733431981e+01 8.680176001264715779e+00 1.140061647334132822e+01 8.085447499622063106e+00 3.434355135391326712e+02 7.355542184529074989e-02
1.156567355302738065e+01 9.190042580788864157e+00 1.098638112861301153e+01 8.729738905201983812e+00 2.426282191710466520e+02 5.272822939900174977e-02
1.351832744999231650e+01 7.970766785156708778e+00 1.274410053869893922e+01 7.514261927470691660e+00 2.811379020769311410e+02 6.075178934302554595e-02
2.662549297343498012e+01 4.652176778360504805e+00 2.473592097674825396e+01 4.322018648601295254e+00 3.573657937403953042e+02 7.638979759285773052e-02
1.255276652218102740e+01 8.584876688766815533e+00 1.157511871721705710e+01 7.916260265779210492e+00 3.973086647355793843e+02 8.446114712497918009e-02
1.052474961838274048e+01 1.002303227539685437e+01 9.730795514366008092e+00 9.266926154274106153e+00 3.830632234872010713e+02 8.159190097506226202e-02
1.354675530224957747e+01 7.909967337996705261e+00 1.285257005511170547e+01 7.504631705303324019e+00 2.487592371654719727e+02 5.401139571005751649e-02
2.950713461607051613e+01 4.310487290722309517e+00 2.711620728599595864e+01 3.961213733549666216e+00 4.158148628705193914e+02 8.817336823167526427e-02
1.824527515131138244e+01 6.110817235229641042e+00 1.688988300366302298e+01 5.656861149193350258e+00 3.764122363204990620e+02 8.024875881937165722e-02
3.222911598423895185e+01 4.033243953879032340e+00 2.984860286624934389e+01 3.735339718933321063e+00 3.739597467065055412e+02 7.975291602949101388e-02
1.240776374250888558e+01 8.462479992005022211e+00 1.181301681912838575e+01 8.056844130147748473e+00 2.312773730167895110e+02 5.034674312978616034e-02
1.114985224118378504e+01 9.432952100963603925e+00 1.062894381312800896e+01 8.992255296687686084e+00 2.249148374476139622e+02 4.900848449423469283e-02
2.185071464053329748e+01 5.314106259129444787e+00 2.009757410378178477e+01 4.887741481008971434e+00 4.111111574426973903e+02 8.723145030830464774e-02
1.622404674670160318e+01 6.719298651202533890e+00 1.502218114906822599e+01 6.221537888108917613e+00 3.752116484787695754e+02 8.000606474565941095e-02
1.162447445023093806e+01 9.150820925963879304e+00 1.076024897852839324e+01 8.470500059410678517e+00 3.767473746708383828e+02 8.031649392379958119e-02
1.582596215430402431e+01 6.841042504260924417e+00 1.468963561815112939e+01 6.349845946557326926e+00 3.621242684320375815e+02 7.735566529293631810e-02
1.518648664432129891e+01 7.129861890723412365e+00 1.414369883176861542e+01 6.640286305602125516e+00 3.442826662683903578e+02 7.372808378883498326e-02
1.354000939735316855e+01 7.942633703099890141e+00 1.266466869128314521e+01 7.429154695095204097e+00 3.217216003341769692e+02 6.911674733919448421e-02
1.494744133457169610e+01 7.251146916162420020e+00 1.380316152227204718e+01 6.696045822506161649e+00 3.895506222495365591e+02 8.289983497282837899e-02
1.172529737048020237e+01 9.068211520910148593e+00 1.113126266867730862e+01 8.608791844248351310e+00 2.456758014219887230e+02 5.336633583128631148e-02
1.154811661683641333e+01 9.157247223335508224e+00 1.076982731024177120e+01 8.540091385008173219e+00 3.371135674217961196e+02 7.226571830492707627e-02
1.377911455644779437e+01 7.747471730432684112e+00 1.294973794423216695e+01 7.281144824541926575e+00 2.970665085760753641e+02 6.404582206893481844e-02
1.092519333626865397e+01 9.651020853285848133e+00 1.007188885033184000e+01 8.897234706486987221e+00 3.986032839021632412e+02 8.472139621643066942e-02
1.024072731497401278e+01 1.021633905601714609e+01 9.330760652952333700e+00 9.308539476655997902e+00 4.628013539975175945e+02 9.752330982080835431e-02
1.548044615972870908e+01 6.991014722293834360e+00 1.440671148413915859e+01 6.506113005157828866e+00 3.482205072870402205e+02 7.453017135601434917e-02
1.039001797743986621e+01 1.012786646419148262e+01 9.679098636462024174e+00 9.434884395453163819e+00 3.429130612999297227e+02 7.344891995415210595e-02
1.046795320085922043e+01 1.014639072847822199e+01 9.516547525647800043e+00 9.224211049532545559e+00 4.752042761742368953e+02 9.997382692066768273e-02
1.989537331379866103e+01 5.784666917653718876e+00 1.840219407046954814e+01 5.350518513661597808e+00 3.808310337919170365e+02 8.114137029590684502e-02
1.050030080680052080e+01 1.014919925206056384e+01 9.813272573122119979e+00 9.485143377501485062e+00 3.260819363862660225e+02 7.001010402586022030e-02
2.111888256928264695e+01 5.442838844965966594e+00 1.942542776794550363e+01 5.006395224207436101e+00 4.108405152889391161e+02 8.717722057743124142e-02
2.325777746227169374e+01 5.169674448147662638e+00 2.145746858844484350e+01 4.769506770952633978e+00 3.945249410361839182e+02 8.390127038547053051e-02
1.736090641480348040e+01 6.379360085611803122e+00 1.604746857828300577e+01 5.896730163588467022e+00 3.843279034332101673e+02 8.184704211217140590e-02
1.219910213841288105e+01 8.644078938133255008e+00 1.169725238449318283e+01 8.288476629148160413e+00 1.960349314019285316e+02 4.290321670625753259e-02
1.118828305271228984e+01 9.443275223214465441e+00 9.920189789119143953e+00 8.372963215518938185e+00 6.187290820979766295e+02 1.278295365864916544e-01
1.353534950747400956e+01 7.862691409111785212e+00 1.260905687880988779e+01 7.324607550272430601e+00 3.429795927071735377e+02 7.346248316325716676e-02
1.392832569907060147e+01 7.658580120820375647e+00 1.314286363353370568e+01 7.226688715439125943e+00 2.763718313223475889e+02 5.976338851548366332e-02
2.286155041486661688e+01 5.123930501285988370e+00 2.144977053704352699e+01 4.807510055349153433e+00 3.056642164079304962e+02 6.581794781370563230e-02
1.156890733399344029e+01 9.092149073667128434e+00 1.087906844231076775e+01 8.549996054465175632e+00 2.939853038892597965e+02 6.340973910962421911e-02
1.273670987591533610e+01 8.241639379075643035e+00 1.203893323746827981e+01 7.790123761836148297e+00 2.676919332980864965e+02 5.796000564862296978e-02
1.867508115819130765e+01 6.026397891040822685e+00 1.747894933725310196e+01 5.640409406061892561e+00 3.183863023578363709e+02 6.843270713010619899e-02
