# mass1 mass2 srcmass1 srcmass2 distance redshift
1.917073344808536461e+01 3.345808132377819266e+00 1.726471021922657911e+01 3.013155861306069827e+00 5.283808130757057597e+02 1.103999548591421687e-01
8.487518205068042221e+00 6.447433663947051308e+00 7.464224666072796666e+00 5.670101933750831158e+00 6.674764159948985025e+02 1.370930786216056074e-01
1.023873245242325147e+01 5.442569706103046911e+00 9.025923487459127870e+00 4.797880789513406796e+00 6.530922799999999597e+02 1.343695153907780437e-01
7.978193769639825739e+00 6.830346731325438014e+00 7.456797997291334745e+00 6.383965756857303830e+00 3.256527043750717212e+02 6.992220689602790529e-02
9.059632497941452201e+00 6.021530491452728562e+00 8.092361541255725044e+00 5.378628965314312005e+00 5.754768299999999499e+02 1.195288855736952038e-01
1.479866698479777831e+01 4.033329453579439061e+00 1.357237509635966077e+01 3.699107513359828570e+00 4.267155646833799096e+02 9.035204816635444836e-02
1.328756351202702923e+01 4.421735274061986409e+00 1.168960687248305241e+01 3.889979302916658721e+00 6.653920500000000402e+02 1.366989204149811621e-01
9.739128284116281620e+00 5.664252624672797332e+00 8.528942742528821341e+00 4.960411743815169139e+00 6.929240700000000288e+02 1.418916245683039534e-01
9.432911274864919093e+00 5.835691557796275575e+00 8.139733690613033090e+00 5.035664366693687555e+00 7.840385716219361711e+02 1.588722227783956886e-01
8.589225958090075608e+00 6.379753673836635386e+00 7.704075664436940585e+00 5.722297359916717951e+00 5.515022102551022272e+02 1.148937695068481118e-01
1.362190139776027742e+01 4.264559493635205811e+00 1.198266462451309700e+01 3.751369554907811210e+00 6.659301284596768937e+02 1.368006887127402038e-01
8.108691730038382062e+00 6.784731510665230836e+00 7.204393437005220058e+00 6.028084035579403199e+00 6.066559999999999491e+02 1.255203926521074598e-01
1.106991787127828708e+01 5.111575511921144788e+00 9.875851624540107565e+00 4.560211007015954721e+00 5.826330843112436924e+02 1.209076738021347408e-01
9.048585227884442972e+00 6.090867292874572847e+00 8.097548689450254855e+00 5.450696791034500777e+00 5.646950900000000502e+02 1.174474615599692823e-01
7.399222276701063805e+00 7.360447889617367068e+00 6.369555402821816870e+00 6.336176812815438986e+00 7.991238499999999476e+02 1.616544340634964161e-01
1.632422250496307115e+01 3.752900870894948504e+00 1.460364544089117800e+01 3.357344196741915976e+00 5.666142737583315920e+02 1.178183263237932710e-01
9.471261667543439344e+00 5.825194768387778055e+00 8.336005131685169545e+00 5.126967788119491942e+00 6.626869289268922785e+02 1.361871205600819201e-01
9.703855442538459997e+00 5.721815590021945397e+00 8.977630797204453117e+00 5.293601925655643470e+00 3.795994299999999839e+02 8.089268335251054154e-02
1.194595318550186924e+01 4.799436329066197437e+00 1.077843747863670210e+01 4.330372269357288140e+00 5.177178699999999480e+02 1.083195694347375698e-01
9.734148027642243406e+00 5.611450297103287355e+00 8.420567445182722821e+00 4.854209691271142546e+00 7.684932937708658756e+02 1.559966820538918053e-01
7.990370844948170514e+00 6.849986054019115755e+00 7.159178437951610796e+00 6.137421329975954798e+00 5.577374999999999545e+02 1.161016468859493306e-01
7.577968207930787514e+00 7.309218304142643952e+00 6.746874906404509709e+00 6.507599426194760284e+00 5.944618231563050585e+02 1.231819639545055217e-01
9.511329885860222433e+00 5.805526748588765606e+00 8.709886453693469477e+00 5.316341604265064191e+00 4.350573699999999917e+02 9.201537085789406045e-02
8.115882448273582739e+00 6.711810473867922511e+00 7.314656065609375979e+00 6.049198655451444750e+00 5.239552486583343125e+02 1.095371232054582339e-01
1.342331458209091011e+01 4.324887491492797054e+00 1.201559122559666548e+01 3.871329981628055972e+00 5.631980335681757879e+02 1.171580598959950092e-01
9.206991772896595094e+00 5.965761126876291343e+00 8.286248572577937566e+00 5.369156489032827828e+00 5.320620926590053159e+02 1.111170142017843532e-01
1.405306398222444386e+01 4.179048859412568540e+00 1.294703631130152033e+01 3.850142388731464749e+00 4.021159170594399370e+02 8.542709268201165163e-02
1.670753185292432264e+01 3.671847340047272645e+00 1.493013902273405336e+01 3.281226200240141999e+00 5.729799708667248979e+02 1.190473060889683382e-01
2.404251059535170398e+01 2.811852676685528074e+00 2.148581806152048301e+01 2.512838864621112389e+00 5.727058700969295160e+02 1.189944235081311086e-01
9.765028081212674849e+00 5.681397003513375843e+00 8.562589964404548226e+00 4.981805742031250261e+00 6.851546943955447659e+02 1.404292535093666638e-01
9.466735720998006087e+00 5.818457470314998936e+00 8.638416646153359579e+00 5.309354918931409983e+00 4.545439900000000080e+02 9.588783555763003008e-02
1.060091757993478545e+01 5.279775899621664159e+00 9.295808070271766255e+00 4.629767475018079281e+00 6.849868699999999535e+02 1.403976394302709485e-01
8.268069941296580794e+00 6.622282355788043695e+00 7.345915013848305364e+00 5.883685518956488281e+00 6.067219599999999673e+02 1.255330242331766932e-01
9.222008989212492125e+00 5.970673263578125223e+00 8.268271141132943924e+00 5.353187737739641960e+00 5.538518268053541078e+02 1.153491258087678689e-01
9.945780422984803693e+00 5.612549656010169308e+00 9.166086475018664359e+00 5.172556934138145657e+00 4.003027799999999843e+02 8.506290553674404620e-02
1.528368543682389458e+01 3.912668159734908002e+00 1.390986200558872632e+01 3.560965344421755052e+00 4.690872097408733907e+02 9.876614381100197460e-02
1.053373224280196929e+01 5.302465404801587567e+00 9.771206112609046812e+00 4.918625343899328151e+00 3.654897599999999898e+02 7.803807650817405628e-02
7.889248081269855994e+00 6.894139505440166182e+00 6.942884691759332760e+00 6.067145454433394924e+00 6.633201123869632738e+02 1.363069432268956549e-01
7.769954456845145963e+00 7.055900150675133098e+00 7.024606557715422639e+00 6.379049290997099497e+00 5.063972330650367439e+02 1.061052876066171241e-01
9.922780886350315299e+00 5.595004809573183913e+00 8.553830092816575359e+00 4.823115723074625549e+00 7.903623400000000174e+02 1.600395119705932401e-01
7.436837205899240466e+00 7.390401710400935187e+00 6.565810366700791434e+00 6.524813549198343665e+00 6.440909384727926863e+02 1.326609802220232726e-01
9.262502915517941915e+00 5.975894638255707214e+00 8.361959775117311366e+00 5.394890672770082496e+00 5.145228899999999612e+02 1.076952251170086028e-01
1.215220784255804354e+01 4.726585460368776914e+00 1.102740760424025090e+01 4.289095868260788258e+00 4.854891264313313286e+02 1.020004228269649205e-01
9.348389644113645147e+00 5.906590915705784539e+00 8.596572625450301430e+00 5.431570538746416155e+00 4.122291999999999916e+02 8.745543734924980661e-02
9.926292789062969746e+00 5.609211763565399522e+00 8.934220127967426706e+00 5.048605124291156265e+00 5.316762599999999566e+02 1.110418869118734719e-01
8.590257842209870986e+00 6.374967494600543461e+00 7.697592079429186995e+00 5.712505979963898639e+00 5.570413988863855366e+02 1.159668833538501226e-01
8.438714069229725112e+00 6.493213360868020700e+00 7.723044048255936822e+00 5.942537262112150387e+00 4.383291699999999764e+02 9.266683143357250241e-02
1.635278349522445396e+01 3.730716975356298981e+00 1.479409419626729871e+01 3.375118270791792163e+00 5.025878819864145157e+02 1.053588870179310438e-01
9.156161153939654795e+00 6.043847558370799788e+00 7.902862046008380048e+00 5.216563216600611064e+00 7.824999800000000505e+02 1.585880027558242700e-01
1.159689915290583073e+01 4.886971812447477248e+00 1.013325040605169214e+01 4.270185370236502465e+00 7.064938263585867162e+02 1.444402031139023490e-01
9.839118046639326209e+00 5.605262096562069196e+00 8.806157118063875799e+00 5.016793017044197001e+00 5.639314500000000407e+02 1.172998522200518062e-01
7.633471985964238371e+00 7.110640918208089190e+00 6.646090858766617870e+00 6.190887409211492276e+00 7.285390148657290865e+02 1.485656979689349566e-01
1.293275341852121407e+01 4.476866149247760163e+00 1.176989881071595789e+01 4.074326623308557771e+00 4.692536699999999996e+02 9.879903187838200151e-02
9.775095047132303705e+00 5.651027313530697427e+00 8.516208454389364135e+00 4.923259196092804935e+00 7.245600091128029590e+02 1.478224258465740126e-01
7.486255032002631538e+00 7.259298268396707776e+00 6.644278171685290779e+00 6.442847167278300091e+00 6.129350500000000466e+02 1.267220966011687877e-01
8.166328506627392514e+00 6.705978123805930835e+00 7.394360364051513201e+00 6.072057816511446049e+00 4.976968777457297506e+02 1.043995835432754982e-01
1.257748684894415270e+01 4.571586038151341569e+00 1.144844436375715091e+01 4.161208756604520609e+00 4.683462000000000103e+02 9.861972939845543851e-02
9.196809841277682196e+00 6.023925825057227179e+00 8.485487688783008409e+00 5.558008625691423177e+00 3.941611899999999764e+02 8.382808137650978042e-02
8.784847058363530081e+00 6.368162620496431892e+00 7.630528890986792767e+00 5.531393834789440689e+00 7.430766294125960485e+02 1.512762986508342511e-01
8.306709921221369086e+00 6.559860150374968946e+00 7.136098954815617290e+00 5.635421437221020291e+00 8.120973099999999931e+02 1.640407418419827512e-01
1.217842415465929129e+01 4.698300960339666155e+00 1.056926012030519679e+01 4.077503324131748208e+00 7.483061199999999644e+02 1.522494494446814672e-01
1.150156888697160085e+01 4.941522923909953846e+00 1.045052908340885445e+01 4.489955200037923255e+00 4.782418400000000247e+02 1.005728796287802818e-01
2.822018126875986610e+01 2.546960631155030796e+00 2.550581528064157411e+01 2.301980514108910914e+00 5.080118535081239202e+02 1.064214555877554813e-01
7.653089493107734675e+00 7.109835541252330415e+00 7.019186057240976773e+00 6.520929690601251494e+00 4.265054299999999898e+02 9.031010585804660762e-02
8.268366682618090380e+00 6.615063353823299686e+00 7.318948747945024813e+00 5.855486519825201519e+00 6.286392611732311479e+02 1.297205332855540516e-01
9.177324874094839657e+00 6.012146601236810994e+00 8.417808687471605822e+00 5.514580837505296707e+00 4.260906374219657664e+02 9.022730437597577258e-02
9.136498006601364352e+00 6.000922191320819721e+00 8.360159549555122638e+00 5.491017119213489117e+00 4.393082499999999868e+02 9.286167954624177656e-02
1.042713390679860375e+01 5.389522899641091769e+00 9.614664607874209068e+00 4.969577981800022748e+00 3.975174999999999841e+02 8.450313474887097276e-02
9.144563080546063816e+00 6.010581351284561613e+00 7.980923093843046878e+00 5.245738598046260748e+00 7.137636099999999715e+02 1.458026813465622407e-01
8.336507187059451596e+00 6.559634393136458463e+00 7.462232868065983737e+00 5.871706012194416680e+00 5.632074553939178259e+02 1.171598815596941040e-01
1.024711369590632515e+01 5.417802052887881636e+00 8.944971400605156830e+00 4.729339973712050060e+00 7.125349499999999807e+02 1.455725498700951026e-01
1.131527405167444122e+01 4.996868439202962975e+00 1.035038997535365901e+01 4.570771928730612110e+00 4.411194199999999910e+02 9.322200212923036078e-02
