# mass1 mass2 srcmass1 srcmass2 distance redshift
6.091482593740890650e+01 2.193053779125542846e+01 5.013495751428861524e+01 1.804957271912480365e+01 1.096737051544165070e+03 2.150170052512361818e-01
3.743701112712745527e+01 3.356523108707042269e+01 3.163673552384762289e+01 2.836482685790612734e+01 9.181884390089479666e+02 1.833398897590939325e-01
4.799701529444208603e+01 2.456195681338012449e+01 3.921127204007098754e+01 2.006594711228737538e+01 1.148699681218429305e+03 2.240616740357906089e-01
3.950688456951883154e+01 2.912501593436666170e+01 3.239667878874656992e+01 2.388327493357429887e+01 1.122285205835095212e+03 2.194732931463976577e-01
4.496597463604089739e+01 3.094847472078559392e+01 3.752257392101042655e+01 2.582544779363967535e+01 1.002238795351616432e+03 1.983712719361877819e-01
5.086801890376041513e+01 2.623852969923981249e+01 4.201185540876335267e+01 2.167038032183943130e+01 1.072666077187595874e+03 2.108015323015164644e-01
3.985609249407482935e+01 2.881717100934545428e+01 3.402671429836782835e+01 2.460235270098239013e+01 8.518567189507592730e+02 1.713176930511514096e-01
3.462575085214525927e+01 3.456621367442409820e+01 2.827929112431057490e+01 2.823066635401502467e+01 1.150771460603879632e+03 2.244207501502357982e-01
4.751294937584265199e+01 2.248004723870950983e+01 4.016746208587017009e+01 1.900463888290076042e+01 9.155896378865688803e+02 1.828715808399660470e-01
3.802338937213428238e+01 3.119890413690418285e+01 3.045245623329152451e+01 2.498681149797781842e+01 1.291901841686843909e+03 2.486148598603351023e-01
5.137109683733956444e+01 2.147300184122831723e+01 4.694844596212036691e+01 1.962434381690394858e+01 4.460508641479159451e+02 9.420228475267426738e-02
4.894938582374756209e+01 2.243057969580862476e+01 4.291027247589870797e+01 1.966321477464903822e+01 6.867949116298342460e+02 1.407381729221323374e-01
4.793232923698713677e+01 2.877855431034786804e+01 3.872337069976132540e+01 2.324949871000389834e+01 1.228525595773626264e+03 2.378139704992822678e-01
3.857173863955793536e+01 2.839353453171463926e+01 3.125544091368879052e+01 2.300784128970132869e+01 1.206759294471415615e+03 2.340807716030287589e-01
4.181132834317619285e+01 3.246922705808417220e+01 3.440091782291963796e+01 2.671455933260650184e+01 1.099004006545452739e+03 2.154131630557648835e-01
4.458674778762010504e+01 2.534997628051655028e+01 3.716054254162899184e+01 2.112777717021515400e+01 1.010523573670643486e+03 1.998411416537292373e-01
4.138258523997505733e+01 3.179534099728285668e+01 3.359154196853960173e+01 2.580927521373236289e+01 1.194279055219840075e+03 2.319346720889506885e-01
4.127857976449119093e+01 3.095881424470854881e+01 3.366233070178975595e+01 2.524664969547080062e+01 1.161361453583298271e+03 2.262543592175123019e-01
3.867198470793130127e+01 3.440058822138881567e+01 3.210942256107107795e+01 2.856287392261605973e+01 1.036186506301221016e+03 2.043811947841304710e-01
4.056012245874993738e+01 3.551563353210254093e+01 3.355955435804779086e+01 2.938573065930122041e+01 1.060140123130817983e+03 2.086013427357495398e-01
3.791690254701033780e+01 3.263612181956216318e+01 3.160273266209810217e+01 2.720134197967635714e+01 1.010281512094332129e+03 1.997982248062038502e-01
4.358974029951099993e+01 2.411003645474166390e+01 3.600739427265548187e+01 1.991614500542731747e+01 1.071389294099765266e+03 2.105774711005306832e-01
4.003790993200048831e+01 3.143173871643326933e+01 3.378203282977531074e+01 2.652056590913097267e+01 9.284312869513391888e+02 1.851835599636051377e-01
4.211129272575151106e+01 2.897241020246110210e+01 3.410145221579802666e+01 2.346167021112493600e+01 1.211428747579644096e+03 2.348826806338414064e-01
4.673655948123727200e+01 2.841226338862081136e+01 4.101137030517061532e+01 2.493178505162662262e+01 6.807547257720913194e+02 1.396000458766635810e-01
3.513053210564262230e+01 2.851107266859104428e+01 2.918509831588496084e+01 2.368590536636134658e+01 1.032412219873476943e+03 2.037147082873339565e-01
3.724428789806096773e+01 2.930070060748468208e+01 3.052879868786176232e+01 2.401751357704920409e+01 1.125152386835251264e+03 2.199722720458464342e-01
3.967958599186478352e+01 3.134754088823505924e+01 3.233121103155464482e+01 2.554220096917359584e+01 1.167317246091586867e+03 2.272842471981101620e-01
4.201906090053225284e+01 3.036206633945383970e+01 3.418463556125627889e+01 2.470107971136900815e+01 1.178293118649791040e+03 2.291797238919595359e-01
4.086698714309305558e+01 2.931973974591743115e+01 3.344896379256705643e+01 2.399772975029387112e+01 1.135501169781400222e+03 2.217713946694639948e-01
3.559145692639584269e+01 3.338183544290641436e+01 3.037000694407450752e+01 2.848454830898329249e+01 8.552039114636453405e+02 1.719278494712392635e-01
4.666992133448233915e+01 2.730501007880326370e+01 3.793615031470089605e+01 2.219517275955985269e+01 1.184341720611299024e+03 2.302229126395294589e-01
4.550578727437955706e+01 2.339378698859215433e+01 3.868839854822364543e+01 1.988907804428798443e+01 8.787682558412155913e+02 1.762127403040032458e-01
4.251914127395016152e+01 2.657808755608887807e+01 3.510578233270437210e+01 2.194410631560085889e+01 1.074777839087571010e+03 2.111720192129015461e-01
4.249498025262447243e+01 2.803639153476921919e+01 3.494391493840801388e+01 2.305451785473820081e+01 1.102884719102138661e+03 2.160909940264542917e-01
3.715942921159616930e+01 3.246347512457659690e+01 3.074362049958614662e+01 2.685845236331786268e+01 1.060630035039981976e+03 2.086874807765854989e-01
4.483524111847245308e+01 2.549782579210294742e+01 4.014858670754505710e+01 2.283252290231023807e+01 5.609987660272225867e+02 1.167327369470427534e-01
3.768370242510858503e+01 3.224916908338720845e+01 3.172829953473595310e+01 2.715262117509694306e+01 9.424420762164075995e+02 1.877000336514312862e-01
4.148389144042323551e+01 3.549487776246515125e+01 3.396954254226608327e+01 2.906537256554668147e+01 1.132261050054739599e+03 2.212084218916854084e-01
4.431738245412046950e+01 3.050959664524422976e+01 3.786697431185028506e+01 2.606891581709291117e+01 8.465190082723501064e+02 1.703439014997180645e-01
4.009752288915579044e+01 2.735612923729647505e+01 3.420230695794913345e+01 2.333417782294929665e+01 8.575929206176273283e+02 1.723631080925236425e-01
3.931725358418494665e+01 3.097266755348348255e+01 3.377089642270791359e+01 2.660345401908723062e+01 8.131538595225376866e+02 1.642348219618950389e-01
4.427240898761327514e+01 2.600376050209870016e+01 3.635984052766041685e+01 2.135624888269164146e+01 1.111637989320865017e+03 2.176183488465371074e-01
4.699546680104889873e+01 2.523842853700890032e+01 3.930395348004911682e+01 2.110778099784726436e+01 9.871736229936240079e+02 1.956931209198594090e-01
4.407088945158910320e+01 2.413892073990352571e+01 3.670612732407963108e+01 2.010502418196182361e+01 1.015038022805707783e+03 2.006412189029297688e-01
4.221411416804399863e+01 3.256380209916200386e+01 3.326667410071054576e+01 2.566178192441863715e+01 1.412886466140308585e+03 2.689610641642816713e-01
3.589504711781386703e+01 3.309158810900110836e+01 2.897840831084108615e+01 2.671514955056035134e+01 1.233599784682933887e+03 2.386824953524173121e-01
6.115183135646007884e+01 2.005995989309401750e+01 5.050364383749754182e+01 1.656697841034128871e+01 1.072885223014294979e+03 2.108399851944257331e-01
3.600850598401741820e+01 2.720069641383968673e+01 3.009379371285689686e+01 2.273274395464965636e+01 9.919478914876813178e+02 1.965425937187040839e-01
4.666760255036390959e+01 2.831390242006962410e+01 3.841571172623160635e+01 2.330736214786684712e+01 1.095524801888009279e+03 2.148051006561885468e-01
4.231672177791741518e+01 2.254053786426823081e+01 3.618757187862378544e+01 1.927576853487990505e+01 8.411951879318253305e+02 1.693716815223558492e-01
4.320917396356095708e+01 2.704958692224008843e+01 3.686922344880019153e+01 2.308068340475222158e+01 8.553682657162179339e+02 1.719577989909382709e-01
4.492487047704282332e+01 2.783357605915040267e+01 3.604193394758530644e+01 2.233007906748726512e+01 1.279217110526272563e+03 2.464611511240127895e-01
4.733149742555296058e+01 2.565078638528727595e+01 4.102001914070403643e+01 2.223034988811791379e+01 7.569908569086082935e+02 1.538633676205689027e-01
4.472803485062553364e+01 2.410708457324910725e+01 3.881428223295724678e+01 2.091974725839703453e+01 7.489017242078003846e+02 1.523602209664699225e-01
4.477952880733348451e+01 2.597404005518120584e+01 4.056855543664963903e+01 2.353149557303535389e+01 4.946373717544127544e+02 1.037989478639323032e-01
4.123436609035603340e+01 2.660079218218341524e+01 3.488507465849696132e+01 2.250478688619069345e+01 9.107891762510674880e+02 1.820059579638187430e-01
3.679495774295494925e+01 3.263055007006224884e+01 3.018979105405233909e+01 2.677294795324473498e+01 1.118350087301129861e+03 2.187880888965612614e-01
4.368472931377786495e+01 3.247736149720231680e+01 3.681467306454737098e+01 2.736982612231785694e+01 9.363795211602055133e+02 1.866119043671849442e-01
4.656184305777050270e+01 2.160744769485977557e+01 3.877598884075799646e+01 1.799435107526997868e+01 1.015881312873172988e+03 2.007906039221025174e-01
4.068602044358176784e+01 3.038813080265820332e+01 3.272284522078275160e+01 2.444048569909102042e+01 1.260947646687144925e+03 2.433521647971335911e-01
4.011041647084912398e+01 3.597560911166810627e+01 3.198015185537860816e+01 2.868345790717571475e+01 1.325074653828486817e+03 2.542284555819930847e-01
4.899888095956848133e+01 2.458861381986888617e+01 4.026529530454072159e+01 2.020592669051540113e+01 1.107525736835345697e+03 2.169010704869429318e-01
4.635243185373051489e+01 1.983270626216999588e+01 4.004264332916549307e+01 1.713295185059994807e+01 7.770292525765228220e+02 1.575767232122065598e-01
3.928309276728541022e+01 2.794058501296824204e+01 3.390130354215093433e+01 2.411272094285680367e+01 7.833700563555722738e+02 1.587487401020751254e-01
3.718266795362568899e+01 3.165833159785022843e+01 3.092668062373808269e+01 2.633181437190654250e+01 1.024320913152519552e+03 2.022844742376185834e-01
3.566150709235419924e+01 3.279034208317919052e+01 2.976465669229285993e+01 2.736825654622779069e+01 1.000800342397951681e+03 1.981158546870875892e-01
