# mass1 mass2 srcmass1 srcmass2 distance redshift
8.325395534292981381e+01 5.358690040522087372e+01 5.372262152862843720e+01 3.457888285912491000e+01 3.270053907800438083e+03 5.497001630600681921e-01
6.846536807641889766e+01 6.469890211794026413e+01 4.767480939655899164e+01 4.505208857121162680e+01 2.479557956535656558e+03 4.360910707985021229e-01
7.053671208753131339e+01 4.167859882975771058e+01 4.806520337511771146e+01 2.840067632662405472e+01 2.693389991437817116e+03 4.675213488027517017e-01
7.478382663319840162e+01 4.864098351967808043e+01 4.939083053093673925e+01 3.212484145351307063e+01 3.017388200815050368e+03 5.141236911648278118e-01
8.547211403515794359e+01 4.177628896914799128e+01 5.484849668906156950e+01 2.680835349717764515e+01 3.332019510729446210e+03 5.583310244527384114e-01
7.026254687885929684e+01 4.822521717129089325e+01 4.771988554877284372e+01 3.275289533620841809e+01 2.726894860542673086e+03 4.723955447681530417e-01
9.055149439592314309e+01 3.070064190074189625e+01 7.087133704507827758e+01 2.402826760797987760e+01 1.465412433084189615e+03 2.776885292615143830e-01
8.166906193974998018e+01 3.728263878781260843e+01 5.141802867248583198e+01 2.347277836485885416e+01 3.549405643167026483e+03 5.883351433006551723e-01
7.308589523818953637e+01 6.060785698607644179e+01 5.563363256911325294e+01 4.613523902766476681e+01 1.686037319030609069e+03 3.136998585773714820e-01
7.770335705952123817e+01 4.503992794079171347e+01 5.119708493635994984e+01 2.967584804020631850e+01 3.042795555615094145e+03 5.177301042844461021e-01
7.143259637412306517e+01 4.312261919106028785e+01 4.819160476697458506e+01 2.909243575143453242e+01 2.794995038105936601e+03 4.822622471180995629e-01
8.046699643362744325e+01 3.207165661184919969e+01 5.704092572252384485e+01 2.273474919750166734e+01 2.309616480128681815e+03 4.106888241095515979e-01
6.889731301548329157e+01 3.407012843923428846e+01 4.798515962812555102e+01 2.372894500747794311e+01 2.477626930812959472e+03 4.358046018690431844e-01
6.475467322839585904e+01 4.495827629404505643e+01 4.155720069193127131e+01 2.885259113462149827e+01 3.331118984721505512e+03 5.582058500145462565e-01
6.317447601295366866e+01 5.866957327211403594e+01 3.798447384626150125e+01 3.527584258979824483e+01 4.104299636072232715e+03 6.631657521082501283e-01
7.265248925253568757e+01 4.061381639987104109e+01 4.818249243590125275e+01 2.693472614101203177e+01 2.973377618615290430e+03 5.078607514791327882e-01
7.085968092278537256e+01 3.924623023458843818e+01 4.792864809025434880e+01 2.654568484202468781e+01 2.768577249378803572e+03 4.784410524025137779e-01
7.575946881847150394e+01 5.849956723250264901e+01 5.104966697443132517e+01 3.941927619006064276e+01 2.807266448944960757e+03 4.840345355517460813e-01
7.158887184214607657e+01 4.741410549641181404e+01 4.626412802985863948e+01 3.064124619737075150e+01 3.253546158306493453e+03 5.473948151782515037e-01
6.519470870834804543e+01 5.991217260061011984e+01 4.013641483467823434e+01 3.688427881321324264e+01 3.814098280858936050e+03 6.243281562861270340e-01
7.664382650853156065e+01 4.407446618252939174e+01 5.215948407217936023e+01 2.999460650077992696e+01 2.706382588622259846e+03 4.694130486887153619e-01
6.628627280936673571e+01 6.030371809103858993e+01 4.186702570409565283e+01 3.808838856622644187e+01 3.512403204370039930e+03 5.832572697630695746e-01
7.767296775415215393e+01 5.353683566740545530e+01 5.395091496496748107e+01 3.718618397236697604e+01 2.503892441089323256e+03 4.396969505445527671e-01
6.508645552354907693e+01 4.840742625890909068e+01 4.455407916833201654e+01 3.313666852075377989e+01 2.647622792413585103e+03 4.608416723784741209e-01
6.624966597536253232e+01 6.454932575490819602e+01 3.854421246672546175e+01 3.755495050203444407e+01 4.527857615884197003e+03 7.187967203261631521e-01
7.205644026882640674e+01 3.924957403264382094e+01 5.118823055664168464e+01 2.788253537556652262e+01 2.289635312788726878e+03 4.076759341992349239e-01
7.734131196504705485e+01 4.303298577441916706e+01 5.364110167323428158e+01 2.984610302798680692e+01 2.518307075323117715e+03 4.418292979176199342e-01
