# mass1 mass2 srcmass1 srcmass2 distance redshift
1.194122124657583583e+01 8.009307765471948670e+00 1.103250058730015226e+01 7.399803655072138220e+00 3.869094716430565768e+02 8.236760579208475541e-02
1.296629844989343638e+01 7.437006857374574231e+00 1.219352971079369397e+01 6.993774239055756681e+00 2.938186128876033081e+02 6.337531112223308838e-02
1.501224936575905566e+01 6.661439999012063851e+00 1.420524715359611001e+01 6.303345972965910704e+00 2.621683500587831759e+02 5.681014933687020263e-02
1.089724374647395955e+01 8.790920445133991734e+00 1.040503269484586468e+01 8.393848644434076078e+00 2.168330330881857719e+02 4.730509418503905245e-02
1.115271653504092875e+01 8.564961226016738038e+00 1.027474383332255847e+01 7.890703781734675459e+00 4.022279778293477079e+02 8.544959523671732948e-02
1.234483893356457962e+01 7.811346300251516439e+00 1.156833078550071647e+01 7.320001367997923225e+00 3.120115224998097005e+02 6.712361208041421612e-02
2.569129877477741530e+01 4.370779573613936542e+00 2.416830270099241318e+01 4.111677058464763057e+00 2.920805736288438084e+02 6.301626111801655883e-02
1.743705643748368672e+01 5.842608703854025087e+00 1.602627041706767486e+01 5.369898719132105036e+00 4.150965168100142364e+02 8.802959039762314752e-02
1.253571579595067931e+01 7.678749052267020758e+00 1.167205899272233616e+01 7.149716329507318058e+00 3.455854061420625385e+02 7.399352622933472179e-02
1.371489153426555241e+01 7.091087335169537376e+00 1.294476236585651918e+01 6.692903129417276276e+00 2.750714847325331789e+02 5.949349602896911865e-02
1.264463270300619335e+01 7.582214484823603939e+00 1.157521010258958150e+01 6.940947022040854897e+00 4.369337352564052139e+02 9.238904442670664574e-02
1.656252072656240770e+01 6.085604410298199873e+00 1.553176889988437992e+01 5.706872937842155658e+00 3.083179426172992521e+02 6.636409756815919714e-02
1.251522591209675817e+01 7.680634667884059574e+00 1.164684788839751484e+01 7.147708262839595150e+00 3.483624103171873116e+02 7.455905941420548633e-02
1.216158888879490085e+01 7.914646051079259337e+00 1.112149801018088091e+01 7.237764827707983351e+00 4.426217086568167929e+02 9.352075391839261009e-02
1.446844721612730922e+01 6.723482411884290855e+00 1.380706582146988559e+01 6.416138706778876433e+00 2.196613437195435949e+02 4.790166159916324495e-02
1.094970993235436119e+01 8.730057753158225964e+00 1.019825810586821291e+01 8.130935229870546621e+00 3.440679788905167698e+02 7.368433105784548409e-02
1.469979524294383388e+01 6.681577802598959614e+00 1.383303048799410284e+01 6.287602508995655093e+00 2.903523275039318605e+02 6.265906488834890875e-02
1.297550048745235962e+01 7.470881020931332550e+00 1.227460305147407915e+01 7.067326540922393541e+00 2.635667995009195010e+02 5.710143399660551344e-02
