# mass1 mass2 srcmass1 srcmass2 distance redshift
6.658648441191428446e+01 2.816057859317514200e+01 4.181978102204509895e+01 1.768631037697427288e+01 3.577805800000000090e+03 5.922246072214852886e-01
5.663720404975639866e+01 3.576746322563362668e+01 3.815115298819974043e+01 2.409317310794804001e+01 2.810821399999999812e+03 4.845476378466058720e-01
4.985144029536137111e+01 3.555605692599715439e+01 2.876873769708183559e+01 2.051902350636200367e+01 4.636134399999999914e+03 7.328337732530428861e-01
5.580749440323273092e+01 5.247957448687479598e+01 3.490276731631404772e+01 3.282144086132738892e+01 3.626970699999999852e+03 5.989418230785246156e-01
4.309577913779796177e+01 3.947664651258864410e+01 2.962033005907619909e+01 2.713284972965690045e+01 2.607324599999999919e+03 4.549391938525224610e-01
6.402661889424999231e+01 3.939989702529283733e+01 3.285302058804396808e+01 2.021667941386490952e+01 6.366562600000000202e+03 9.488807345024120599e-01
6.334364577617519387e+01 3.652314105973880487e+01 3.831148027711206794e+01 2.208991259064303847e+01 4.030782799999999952e+03 6.533854948438982957e-01
6.091237187045092583e+01 2.617437334288682749e+01 3.952429813767802358e+01 1.698380318815013723e+01 3.208831999999999880e+03 5.411373443816808182e-01
6.718320891459599409e+01 3.428104839339592047e+01 4.296743695351671732e+01 2.192465661198392723e+01 3.369860700000000179e+03 5.635842786544734695e-01
4.717033147506715807e+01 4.116397158362957498e+01 3.399897639223041779e+01 2.966977026273426432e+01 2.156182600000000093e+03 3.874044597956399216e-01
4.897973467652568047e+01 2.174112715428411846e+01 3.478997156843404071e+01 1.544257437404530720e+01 2.290916900000000169e+03 4.078693505161248289e-01
4.360898883057172526e+01 4.265869048780866279e+01 2.502968055661957791e+01 2.448425025450329073e+01 4.709393399999999929e+03 7.422910664770147049e-01
5.030508347711251815e+01 3.529728191161580497e+01 3.001261642736050561e+01 2.105878193053228387e+01 4.202203400000000329e+03 6.761312229763720705e-01
5.492079285982257630e+01 4.246305088805704031e+01 3.253485567583272342e+01 2.515493969150501741e+01 4.292720999999999549e+03 6.880601348607914280e-01
4.993558076161967563e+01 3.511802330905060643e+01 2.815615178811634323e+01 1.980127956273247491e+01 4.953053600000000188e+03 7.735229280407420749e-01
5.691150980572119522e+01 5.533062728629446525e+01 3.354313440115839740e+01 3.261137639644909569e+01 4.358285200000000259e+03 6.966664213632874914e-01
4.948193720348969293e+01 3.595818979440215912e+01 3.242548986362344010e+01 2.356338463261309357e+01 3.101373900000000049e+03 5.260197274305805637e-01
5.313088638208996883e+01 3.566894423583968887e+01 3.731201614257926735e+01 2.504908752218822343e+01 2.398085999999999785e+03 4.239618191379029288e-01
5.465132314689093107e+01 4.019115650051816857e+01 3.261085457339579108e+01 2.398236464014232894e+01 4.200172599999999875e+03 6.758629561175603095e-01
5.883782720934437549e+01 3.229518550696207058e+01 4.243825577151960005e+01 2.329371099746293794e+01 2.149835199999999986e+03 3.864336820560510533e-01
5.185523155088097980e+01 3.922698259171050950e+01 3.811071341647775768e+01 2.882965222667958116e+01 1.982715300000000070e+03 3.606470963742328117e-01
5.266802868902249912e+01 5.230172097699479394e+01 3.206244596932261715e+01 3.183945070032591929e+01 3.950573600000000170e+03 6.426703296253605258e-01
7.909176179660798311e+01 4.131730984278504337e+01 4.577302067644009753e+01 2.391169490688713495e+01 4.598108599999999569e+03 7.279122205128450984e-01
6.308710394860818127e+01 2.834427190739484104e+01 4.698847793045321453e+01 2.111135416931388065e+01 1.867539500000000089e+03 3.426079483141004633e-01
6.935271887347150255e+01 3.596085415844798661e+01 3.828185700778054468e+01 1.984995396190510064e+01 5.253871399999999994e+03 8.116341341376411833e-01
6.893032308602558089e+01 2.865720690200650367e+01 4.476838075611065904e+01 1.861208090370553592e+01 3.198651699999999892e+03 5.397099899937063405e-01
