# mass1 mass2 srcmass1 srcmass2 distance redshift
1.578357709258134776e+02 1.425785108363193672e+02 9.405906364631904637e+01 8.496680534892273329e+01 4.216731600000000071e+03 6.780495659547244314e-01
1.471796171216445543e+02 1.365758471724001595e+02 8.805256619386872785e+01 8.170869077402238645e+01 4.167153579181808709e+03 6.714971917751212382e-01
1.472217318764944309e+02 1.327957216926198498e+02 9.301061859594830139e+01 8.389666433137512058e+01 3.509429299999999785e+03 5.828486478092047562e-01
1.509376771902953180e+02 9.460154567558218730e+01 9.093053341964869674e+01 5.699152902531239562e+01 4.079891638902742216e+03 6.599229270294811878e-01
1.449914341512573515e+02 1.228434890668498554e+02 8.926523192401700157e+01 7.562965775252803269e+01 3.813716721447533473e+03 6.242766755445701143e-01
1.688342260295833626e+02 1.121916379060426152e+02 8.896391844079393252e+01 5.911720602588822260e+01 5.947174204872320843e+03 8.977831573588301861e-01
1.493680118962329573e+02 1.103550214009614479e+02 8.873464226417102907e+01 6.555830275676457575e+01 4.256635000000000218e+03 6.833111407780392277e-01
1.503112880338323123e+02 1.465980545902853294e+02 8.236440407123426155e+01 8.032970485632043278e+01 5.359886642926777313e+03 8.249544779542510309e-01
1.653078365923357467e+02 1.231012641268832510e+02 1.004792092822798111e+02 7.482475081699654140e+01 3.969436248516072737e+03 6.451944414483855583e-01
1.744057215899185849e+02 1.433586113068866723e+02 1.120490598455400146e+02 9.210246929552211270e+01 3.318939400000000205e+03 5.565121370079982865e-01
1.982483409423687704e+02 7.537007935826986227e+01 1.256081040257184043e+02 4.775370489083849179e+01 3.476424199999999928e+03 5.783085214133731888e-01
1.865764507721847849e+02 9.481639139241701741e+01 1.244614629895124835e+02 6.325014083634694373e+01 2.911845999999999549e+03 4.990700437765729358e-01
1.492830514205132033e+02 1.353889512883028772e+02 9.419832400165708464e+01 8.543107994071762334e+01 3.523446399999999812e+03 5.847739649580929733e-01
1.532011900170201386e+02 1.056020600117320356e+02 1.160232998952223937e+02 7.997522393222448045e+01 1.727979100000000017e+03 3.204346898887732720e-01
1.440043858431897661e+02 9.666618045214461574e+01 1.085125406249514697e+02 7.284148168094354503e+01 1.769544005885156594e+03 3.270759767841733279e-01
1.717064809536703649e+02 8.760299748655344843e+01 1.197474773227611422e+02 6.109401285649447289e+01 2.464828999999999724e+03 4.339047869113904499e-01
1.589542400137318339e+02 1.208919065545006220e+02 9.284808885056393990e+01 7.061518132587511332e+01 4.475489804372406070e+03 7.119818187056458081e-01
1.452132005158371442e+02 1.431037805083439025e+02 1.150477374456822020e+02 1.133765119763538394e+02 1.372450900000000047e+03 2.621995333406451634e-01
1.579005704145725417e+02 1.083594702845009721e+02 1.031970738019430485e+02 7.081912511607423255e+01 3.130209800000000087e+03 5.300876720362928118e-01
1.527085049226538729e+02 1.020867208500780521e+02 9.040218804526199392e+01 6.043450520249216140e+01 4.301487304841623882e+03 6.892124872707364736e-01
1.534402772010881506e+02 1.475602491657869848e+02 1.130842589566730396e+02 1.087507252512752700e+02 1.958459320867934139e+03 3.568668054841925841e-01
1.674411843897957795e+02 1.257958427119705220e+02 8.995178652100450734e+01 6.757931646323584118e+01 5.652636734455265469e+03 8.614547955720348593e-01
1.456499259107064859e+02 1.289970174229506199e+02 8.500183663729669092e+01 7.528313751705208290e+01 4.487079432174346948e+03 7.134915158621282227e-01
1.422400391248760343e+02 1.167007895142424445e+02 8.215096092325298116e+01 6.740072667359551417e+01 4.625413243853814492e+03 7.314470521867594277e-01
2.509897934098842995e+02 9.442666728285699662e+01 1.325771894587283839e+02 4.987781370803197234e+01 5.909517900000001646e+03 8.931597089559517588e-01
2.085868775067602314e+02 7.921689453659215019e+01 1.189544736690243099e+02 4.517639895630310320e+01 4.796552363142443028e+03 7.535017479639032345e-01
2.301736528798929839e+02 1.047650313108019873e+02 1.172382278451902806e+02 5.336173996175581635e+01 6.485939500000000407e+03 9.632986365490844305e-01
1.524874534506558064e+02 1.332123355160034066e+02 8.282981805386746998e+01 7.235974674396305772e+01 5.487961318352859053e+03 8.409729374449094186e-01
1.473341106968825329e+02 1.023603504841589995e+02 9.026746036708806287e+01 6.271330404606414533e+01 3.872503900000001067e+03 6.321951464871524706e-01
2.043624310557996751e+02 5.084594726268591813e+01 1.400266327356388558e+02 3.483901980743112858e+01 2.638136599999999817e+03 4.594540128778402122e-01
1.619973807614074701e+02 8.908438141870745142e+01 9.468109511686419921e+01 5.206631583108300276e+01 4.467796199999999772e+03 7.109791618005183444e-01
1.434565352306376838e+02 1.129730667898243723e+02 8.708543363152023176e+01 6.858041353262383666e+01 3.985246265277070052e+03 6.473080427851731766e-01
1.526646832922601789e+02 9.001860861176156448e+01 1.000376582841399369e+02 5.898712533453170437e+01 3.101745056209457744e+03 5.260721403398123108e-01
1.675567714076286734e+02 6.967194152402282725e+01 1.049704586205699144e+02 4.364786688906819734e+01 3.607088834659871736e+03 5.962278683880534169e-01
1.495520307234928907e+02 1.268286406135632092e+02 1.095270016573560525e+02 9.288513611938411429e+01 2.013528499999999894e+03 3.654352667422690049e-01
1.362858176122768441e+02 1.195910323595662845e+02 9.173703650557503408e+01 8.049940260490214428e+01 2.818212087979558873e+03 4.856139112799277013e-01
1.465082015281275005e+02 1.388734745464118703e+02 8.243961615882443539e+01 7.814358388701185731e+01 4.981580573377066685e+03 7.771577350126356309e-01
1.506152329410232085e+02 1.172796486476334792e+02 9.181104286020598693e+01 7.149055668780898998e+01 3.934306880039256157e+03 6.404914730176205495e-01
1.614791608448728653e+02 1.590538608321834602e+02 1.006956406216811502e+02 9.918326504826494272e+01 3.661416400000000067e+03 6.036360645597222963e-01
1.365030406006216879e+02 1.303254505734398947e+02 8.791037788137145981e+01 8.393190039620934328e+01 3.291937399999999798e+03 5.527522903475903249e-01
1.453011602769112471e+02 9.563494118225867169e+01 9.779373866821887873e+01 6.436630256568174957e+01 2.819447299999999814e+03 4.857920584248137663e-01
1.672536307212004090e+02 9.539155771035599685e+01 9.174501687890297319e+01 5.232591982908820682e+01 5.344517448083319323e+03 8.230268674097424020e-01
1.446333507486453698e+02 1.441299087157226495e+02 8.117716645312911794e+01 8.089460370052378835e+01 5.017277789828804998e+03 7.816999172070784319e-01
1.440607315136252851e+02 9.644835972934087920e+01 8.455535559669476697e+01 5.660963447808836690e+01 4.412368989830453756e+03 7.037446120001483729e-01
1.816555441079907496e+02 9.812490952267741307e+01 1.054699474379429205e+02 5.697172140013119446e+01 4.555168875584807211e+03 7.223441228590198326e-01
1.528960590477202857e+02 1.059563133772417558e+02 8.753895799984002224e+01 6.066412257004834885e+01 4.742898950562088430e+03 7.466058831543290752e-01
2.686567432498235348e+02 6.883592283267817891e+01 1.534278021860810952e+02 3.931166671609471308e+01 4.777309000000000196e+03 7.510303831634758120e-01
1.388289905028200906e+02 1.350815604892473516e+02 9.956633862805529134e+01 9.687873077061183835e+01 2.201624400000000151e+03 3.943366042758306711e-01
1.301952001109541470e+02 1.287095581771878017e+02 8.034914060424760862e+01 7.943228612326804239e+01 3.784773648442141166e+03 6.203682968087834704e-01
1.537626457333589656e+02 7.772382915599941100e+01 1.010458784803810346e+02 5.107659638964673832e+01 3.070897103227071511e+03 5.217112072830696334e-01
1.629772306604408527e+02 1.182099704790282573e+02 1.278091517414602265e+02 9.270200501679569527e+01 1.450161399999999958e+03 2.751608819853577081e-01
1.485094544571383892e+02 1.233948194189500640e+02 7.931915779525270693e+01 6.590538756192943026e+01 5.740260778176489112e+03 8.723024624200782506e-01
1.369339811199333781e+02 1.296875310606673111e+02 7.395759776869215329e+01 7.004381366374656182e+01 5.572634600000000319e+03 8.515201311460183220e-01
1.536194249480742258e+02 1.098062882057620300e+02 7.751692773745229204e+01 5.540865753690363960e+01 6.639387968038183317e+03 9.817532690198842449e-01
1.521803948751388873e+02 1.451386817186980807e+02 8.239471667716711067e+01 7.858213647639378507e+01 5.536055711801229336e+03 8.469678762462510280e-01
1.387928208022463537e+02 1.279129907393591026e+02 7.986327030201194077e+01 7.360286861747280795e+01 4.675197199999999611e+03 7.378805084913966361e-01
1.563960446452126973e+02 1.260709953146715492e+02 1.136783066020987008e+02 9.163618742100759107e+01 2.080424370825895949e+03 3.757773960570709448e-01
1.545024440331339690e+02 1.120915278048679653e+02 9.945325777718821314e+01 7.215334151623949310e+01 3.297433823134873819e+03 5.535181801613389130e-01
1.719104501929496394e+02 8.669945509731016386e+01 1.287473161501025061e+02 6.493102742111715031e+01 1.821008700000000090e+03 3.352546315802387711e-01
1.361872165078919181e+02 9.904253823338471818e+01 8.754431366468702436e+01 6.366684961761983175e+01 3.312653633499755415e+03 5.556374915396260494e-01
