# mass1 mass2 srcmass1 srcmass2 distance redshift
6.827602339492098338e+01 3.912193264204760368e+01 3.877308662263129690e+01 2.221684872302768454e+01 4.854357521507470665e+03 7.609127707431279086e-01
6.067767315793837213e+01 4.016316191552951409e+01 4.209649752990364391e+01 2.786409495251075796e+01 2.515368495886051733e+03 4.413948123554795044e-01
5.948341611721264144e+01 3.474733369435451635e+01 3.877961123568157831e+01 2.265317260004585620e+01 3.157171698122747330e+03 5.338837657681635429e-01
4.496452648467074908e+01 3.990037714372162014e+01 2.982209278846153566e+01 2.646336662480677049e+01 2.972663230989240219e+03 5.077589223405531982e-01
5.353345015881113511e+01 4.472430914375404143e+01 3.224960233963127365e+01 2.694280268732886796e+01 4.080263853882642707e+03 6.599724112884428617e-01
6.705706200593311905e+01 4.247885757723578593e+01 3.833491761406084208e+01 2.428414632031861586e+01 4.763396888432301239e+03 7.492423664773258940e-01
5.273427851060510108e+01 5.104111217925754573e+01 3.048703798341365712e+01 2.950817513150891358e+01 4.612128960804161579e+03 7.297278449711959158e-01
6.936741487101514281e+01 3.375245208178140643e+01 4.612370202147810261e+01 2.244264176788287202e+01 2.945919194852723649e+03 5.039429150486078868e-01
6.039478616655933507e+01 4.801079186535999810e+01 3.689908872625448311e+01 2.933290406844038500e+01 3.906449388353773429e+03 6.367554931942577268e-01
5.276767619553473310e+01 4.112705304649865923e+01 3.923237152285170026e+01 3.057765550981005376e+01 1.882750778651595283e+03 3.450034792008204731e-01
5.645261909581783044e+01 4.598943054032486089e+01 3.786843558796667253e+01 3.084972523927730848e+01 2.853917365956753201e+03 4.907565686118966486e-01
5.923998601541910602e+01 4.415555459905910141e+01 3.834520338213820878e+01 2.858126470710732292e+01 3.235792243287326528e+03 5.449125520354916041e-01
4.774400882506834876e+01 4.617613090789591013e+01 2.795626684680119922e+01 2.703820373240546715e+01 4.443501965483175809e+03 7.078105988436469431e-01
5.667945810435884368e+01 4.195220750131740317e+01 3.420317389982604084e+01 2.531602624018024983e+01 4.058972872623961393e+03 6.571403072229830000e-01
5.538391272987055203e+01 4.820346265659524221e+01 4.147051872022315422e+01 3.609392153692611060e+01 1.822562733766324754e+03 3.355008434669641271e-01
