# mass1 mass2 srcmass1 srcmass2 distance redshift
9.620700444211685465e+01 5.153655055286394315e+01 6.391863255192405546e+01 3.424018715564622539e+01 2.954359399999999823e+03 5.051480390160640876e-01
6.662414846343416741e+01 6.321020187398772805e+01 4.497300260421509677e+01 4.266850142260387457e+01 2.789204799999999977e+03 4.814254020297459857e-01
7.862978501003371434e+01 4.445122856026812030e+01 5.211984946433152999e+01 2.946455138813020724e+01 2.978804700000000139e+03 5.086341541305561265e-01
7.413109983887973442e+01 7.009213699171864675e+01 4.646723800455774978e+01 4.393551449959812771e+01 3.600598599999999806e+03 5.953412129123871743e-01
6.239284995907721765e+01 6.137671702240731975e+01 4.017434891063364688e+01 3.952006754403253552e+01 3.294087500000000091e+03 5.530519261897138827e-01
9.043861725840690724e+01 5.994166295494969887e+01 6.278291710409990145e+01 4.161178676172956159e+01 2.509300099999999929e+03 4.404972153245331201e-01
1.018941645749987259e+02 3.778203961611065864e+01 6.642026164457996629e+01 2.462842663498021167e+01 3.158585000000000036e+03 5.340825533064352815e-01
8.135518709031201467e+01 4.456986702364836361e+01 5.812254651445405784e+01 3.184202829438909887e+01 2.237041900000000169e+03 3.997182155479096499e-01
9.003191294966700298e+01 5.097358460903458877e+01 5.885180182960581874e+01 3.332026613310613072e+01 3.128220100000000457e+03 5.298072471992829602e-01
9.703579636751477722e+01 4.435226568206836362e+01 5.816359961698253045e+01 2.658490495061753478e+01 4.143198599999999715e+03 6.683251553637061804e-01
9.731805012059673743e+01 4.873579078149321475e+01 5.972696601235675473e+01 2.991059639999419062e+01 3.851597200000000157e+03 6.293821136078278089e-01
8.171855331004492484e+01 4.795945629250037712e+01 4.709587639417264882e+01 2.763989980235837862e+01 4.654077299999999923e+03 7.351530445276152070e-01
7.236259514937830772e+01 6.289519338358296352e+01 5.335117209728263532e+01 4.637108825868629935e+01 1.955116099999999960e+03 3.563449930852408687e-01
8.015032799870317604e+01 6.167593746293886880e+01 5.006558336114704844e+01 3.852562884680421007e+01 3.641380000000000109e+03 6.009067031245883816e-01
9.308361281246200747e+01 2.779267456085302612e+01 6.830451183067697229e+01 2.039419196344072205e+01 1.996390100000000075e+03 3.627740001013551874e-01
9.573830894199495845e+01 5.151680180268778741e+01 5.747941038424711024e+01 3.092968139112097958e+01 4.122721599999999853e+03 6.656104908173019474e-01
9.086266266943151493e+01 4.882088833650829685e+01 6.497576679709113989e+01 3.491175101174961526e+01 2.228411000000000058e+03 3.984084705484274291e-01
9.277389362329958544e+01 5.941486200127761208e+01 5.185198378803207220e+01 3.320738562259384707e+01 5.076388799999999719e+03 7.892062529864609655e-01
8.087753915315413167e+01 3.406387103938681093e+01 5.636301881452572360e+01 2.373888504016953860e+01 2.471799500000000080e+03 4.349398036911145682e-01
8.452594148365454885e+01 5.817973047936767017e+01 6.007310639945604436e+01 4.134869222432254787e+01 2.285497400000000198e+03 4.070512838407158718e-01
8.999104731562024995e+01 5.043178941895887135e+01 6.558991029817546803e+01 3.675717355043862256e+01 2.056104100000000017e+03 3.720257720511557231e-01
9.781529317548009317e+01 2.583484233767097749e+01 7.914556435371291343e+01 2.090381892671896580e+01 1.217305000000000064e+03 2.358910315975444871e-01
9.085034349247725061e+01 5.383634651548435812e+01 5.705510703261780492e+01 3.380987230874260518e+01 3.578548499999999876e+03 5.923262301574347966e-01
9.402600079821684176e+01 3.255060028218799317e+01 6.231841073833347622e+01 2.157383767196418489e+01 2.979966800000000148e+03 5.087997220118340991e-01
