# mass1 mass2 srcmass1 srcmass2 distance redshift
6.458856195893305596e+01 4.749342152324890520e+01 4.125195141096262574e+01 3.033348719333826082e+01 3.385194432515035260e+03 5.657092513148060942e-01
7.811963506038094351e+01 5.730014942069040984e+01 4.942262277054367559e+01 3.625111237815809773e+01 3.493402961237070940e+03 5.806452729769118193e-01
6.813842216934031626e+01 4.571890611520545633e+01 4.243295649873876130e+01 2.847128378662920056e+01 3.677246481938659599e+03 6.057901167307443435e-01
6.090750892594211052e+01 5.470392822253860743e+01 4.549417333343787107e+01 4.086047905196970476e+01 1.843400218357572157e+03 3.387980144080461886e-01
6.154055651516403458e+01 5.114106851968227119e+01 4.639275849306890365e+01 3.855303518950935882e+01 1.766007193414199719e+03 3.265121220234881716e-01
5.961775485653716089e+01 5.527046932652664424e+01 3.766141747158155084e+01 3.491517290722524791e+01 3.510478780338952220e+03 5.829928573857678931e-01
6.154560545635629154e+01 5.335949016892656260e+01 4.486002468097126439e+01 3.889324068213991836e+01 2.055598316225604776e+03 3.719476503645956500e-01
7.910694168562352502e+01 4.136656712304388606e+01 5.059600953039333859e+01 2.645764303106097515e+01 3.369264381021881036e+03 5.635015966645254837e-01
6.428083111152487561e+01 5.792312632147196894e+01 4.365319376815623542e+01 3.933566839827725659e+01 2.727850925841902153e+03 4.725344370659981252e-01
5.889386143160265163e+01 5.512264566715753489e+01 3.657936922869722451e+01 3.423704202284860543e+01 3.708444980985028451e+03 6.100294420987246724e-01
6.637706223546764761e+01 5.151005890470770510e+01 4.231908480708460729e+01 3.284053975563673333e+01 3.405283549103789028e+03 5.684900214183155054e-01
6.175737843178492881e+01 4.704636465607283924e+01 4.243755653283281504e+01 3.232865141712030521e+01 2.609463158593528078e+03 4.552529287119740919e-01
7.555482795493571757e+01 4.227646341399423591e+01 4.863704710396212505e+01 2.721470484562257752e+01 3.296886465682237031e+03 5.534419224390122460e-01
8.316206218835473862e+01 5.288743939245253500e+01 4.868763405254017584e+01 3.096320879205183019e+01 4.445517344580621284e+03 7.080735962362075808e-01
8.306224344562369311e+01 3.857840292054955711e+01 5.743257976878054905e+01 2.667466120797818974e+01 2.548292679226813107e+03 4.462565286119191676e-01
7.037579061150540838e+01 5.080883668896975536e+01 5.361983831859868133e+01 3.871163058697133152e+01 1.678558656436722913e+03 3.124953901081558572e-01
6.491154025819331252e+01 6.251261279925393666e+01 3.876226428043685246e+01 3.732973225634476222e+01 4.190664101151306568e+03 6.746065139170387415e-01
5.641644321187005318e+01 4.935938336469384780e+01 4.290734707070330245e+01 3.754012257155577714e+01 1.693144106885252540e+03 3.148434257402651371e-01
7.374294874295848956e+01 6.328115390034393783e+01 5.417241364480844368e+01 4.648705948767140939e+01 1.986678680188504131e+03 3.612638570337279309e-01
6.190409450945145409e+01 4.910739969940286187e+01 4.745042879903254374e+01 3.764156783823693786e+01 1.629738355090845289e+03 3.046055868459000560e-01
5.844212750770510212e+01 5.250477359367270225e+01 3.754781284014269005e+01 3.373319035740735217e+01 3.318652452480502234e+03 5.564722173437521846e-01
7.662069825737476947e+01 3.768921918240293678e+01 4.616757296804298960e+01 2.270952648939969265e+01 4.077624735688390047e+03 6.596215337204602847e-01
7.396438656286989044e+01 5.753123810505997682e+01 4.293226980168245888e+01 3.339372840267943587e+01 4.558801849717431651e+03 7.228156560213205850e-01
7.893999233058111997e+01 3.924395996999832192e+01 4.803459590367117471e+01 2.387975604208979874e+01 3.956014662675540421e+03 6.433986972407925720e-01
7.966060186323744574e+01 5.182038454097607172e+01 5.154441560760684382e+01 3.353039489096225623e+01 3.239812629786623347e+03 5.454749253473206716e-01
6.876955651490493437e+01 4.820683917100623006e+01 4.888385897334242713e+01 3.426714446057709296e+01 2.283798546666428138e+03 4.067947571898256065e-01
8.362765650678547047e+01 3.777472300637884217e+01 5.816234266226208405e+01 2.627200707568282922e+01 2.491297803438003029e+03 4.378316394921663024e-01
7.391724376979689737e+01 5.656623149159614172e+01 4.340111677081856101e+01 3.321332740568261954e+01 4.407578910503535553e+03 7.031184741194574928e-01
6.673562626519138519e+01 4.317836365795346865e+01 4.600285420240117418e+01 2.976413168225768402e+01 2.578360512025016305e+03 4.506844721323409186e-01
6.609533253234728534e+01 4.827765601930890682e+01 4.288482872068077967e+01 3.132413334044057152e+01 3.209484436440780883e+03 5.412287865912233098e-01
7.415668700813839109e+01 3.897581063929506939e+01 4.787938486815269812e+01 2.516479515788304155e+01 3.263769867657745635e+03 5.488228850965088945e-01
6.642641247400705140e+01 6.610372154462015715e+01 4.311482891100456527e+01 4.290538264266826474e+01 3.205611975195170089e+03 5.406859809445391241e-01
6.891680774568486356e+01 4.535883453933214327e+01 4.572408599546636054e+01 3.009412825364670141e+01 2.968967519665781765e+03 5.072320472959942483e-01
6.078360998532354387e+01 5.371160740270196499e+01 4.483888822503635652e+01 3.962200930971851420e+01 1.950346940675610540e+03 3.556002923235783708e-01
7.809464733189155083e+01 3.254820533911411928e+01 4.967946520366815122e+01 2.070535548632972578e+01 3.430463521593046607e+03 5.719703706900075568e-01
8.016842000745795360e+01 2.426780138963535194e+01 5.715130901007331232e+01 1.730028627338684899e+01 2.256981275661402833e+03 4.027398741353014344e-01
5.932835274332113329e+01 4.992254332665783778e+01 4.346155163210577399e+01 3.657123607973139912e+01 2.011217735230509334e+03 3.650767290943724430e-01
6.730044209270030819e+01 5.090485347390900728e+01 4.676268943383968235e+01 3.537046384326374948e+01 2.500474924675881994e+03 4.391910069226800384e-01
7.858045773345115492e+01 6.592934985820173210e+01 4.280822423428320178e+01 3.591628852460814869e+01 5.445245989125573033e+03 8.356392758408222043e-01
5.808654889086317041e+01 5.291080019849358962e+01 4.583933596998265614e+01 4.175486395820082208e+01 1.402194886948435169e+03 2.671769270152703490e-01
6.555108106715108818e+01 5.144354845098647644e+01 4.364864334791834466e+01 3.425482939920116365e+01 2.930851909584388977e+03 5.017896557437289129e-01
5.773198542920568599e+01 5.655901730163168395e+01 4.272442155951551968e+01 4.185636922447500297e+01 1.922627500732441604e+03 3.512642962008154512e-01
6.397300887821224791e+01 5.225651646221310642e+01 4.732925117784196800e+01 3.866102027540328123e+01 1.925147407284619021e+03 3.516590118409131382e-01
6.235794559425945494e+01 5.106918673897589400e+01 4.793658444898085236e+01 3.925854772032541717e+01 1.606556524170317061e+03 3.008424841078808365e-01
6.059410673054182439e+01 5.700800273858857281e+01 5.162774409883105875e+01 4.857229086751805625e+01 8.647907444508944081e+02 1.736733376253364602e-01
8.877119471428987652e+01 4.714093530880560223e+01 5.012698546625055229e+01 2.661936663909253653e+01 4.932695596380916868e+03 7.709262563586166683e-01
7.124944001728282217e+01 4.472166538380413670e+01 4.790295493847735031e+01 3.006760363498126054e+01 2.830396585811078239e+03 4.873704578097487472e-01
7.053832821558910382e+01 4.969569720647722022e+01 5.272644787794611432e+01 3.714686263200135130e+01 1.837194033862818287e+03 3.378168083477735006e-01
6.927179451591726433e+01 5.159356955187656979e+01 4.256913620768514050e+01 3.170545393031281023e+01 3.835971259360928798e+03 6.272774288384882491e-01
6.218117198141619184e+01 5.700264987986463439e+01 3.587524558013333120e+01 3.288751237705324826e+01 4.639440205969685849e+03 7.332612216555896012e-01
6.939112408524289322e+01 5.464019429373065861e+01 4.241171773261977052e+01 3.339597863257606747e+01 3.901796703466568033e+03 6.361309514203589144e-01
8.085441667331380700e+01 5.358415500374830742e+01 5.773276389726851221e+01 3.826088291460121837e+01 2.242160631971540624e+03 4.004944716866266075e-01
6.635668157625072183e+01 6.519959491236922133e+01 3.724158322972792234e+01 3.659218759580921443e+01 5.017986511267338756e+03 7.817900266732431547e-01
5.833380742468320079e+01 4.283987999417200143e+01 3.674398512730218158e+01 2.698448777569767643e+01 3.543856131552076477e+03 5.875743260449710625e-01
8.279251546909168269e+01 3.573079014718938140e+01 4.963828469882101047e+01 2.142240906428487079e+01 4.140114866894795341e+03 6.679165279669332378e-01
8.709488228953705402e+01 4.173012819623238556e+01 5.558906152399060119e+01 2.663461506260114220e+01 3.392803612215097019e+03 5.667629548296918562e-01
6.811785288834370533e+01 4.959251777370164405e+01 4.114389078525476151e+01 2.995439592600757805e+01 4.047408472121159321e+03 6.556006636289225531e-01
7.447934720121503460e+01 4.232811735875117876e+01 4.967687161244067084e+01 2.823236951777015946e+01 2.913285183946002235e+03 4.992761175114545091e-01
6.642635926547774261e+01 5.111389560941955068e+01 4.114809528793626470e+01 3.166272350812234393e+01 3.740109175569605213e+03 6.143240361590327492e-01
5.659788999719404501e+01 5.515221419129397162e+01 3.774864302657818627e+01 3.678443217115957964e+01 2.913701673661142650e+03 4.993357498266736694e-01
6.272081333455092533e+01 4.969498911319300305e+01 4.133234884569542800e+01 3.274846923545935340e+01 3.040998029128234975e+03 5.174751758895744791e-01
6.284559921381950431e+01 4.958796190926299374e+01 5.382592492717335375e+01 4.247103931555152201e+01 8.313497502144307418e+02 1.675711898838672387e-01
5.825359278577374766e+01 5.775847142049158833e+01 4.433354183760498302e+01 4.395673273944083803e+01 1.687806514623043313e+03 3.139846349104771228e-01
6.394711293222807313e+01 5.074884928402801165e+01 4.437229245962262070e+01 3.521414304984701005e+01 2.513710577519322214e+03 4.411496316179272514e-01
5.367760459474013146e+01 5.302858902456074475e+01 3.911206873209954438e+01 3.863916496188274863e+01 2.058560693922246173e+03 3.724051510138238208e-01
7.025154046901366200e+01 5.714599430665971624e+01 4.168067512382940265e+01 3.390507321863898937e+01 4.273033596297088479e+03 6.854703111286678530e-01
6.621463279335907259e+01 5.842060066547979602e+01 4.575525184053472572e+01 4.036946492577135359e+01 2.554341701556356384e+03 4.471482535847242090e-01
6.057467100529147785e+01 5.506867662346484593e+01 4.499477147010910016e+01 4.090492740138353156e+01 1.890741217721275461e+03 3.462602214911216780e-01
5.873207834704482622e+01 5.780972814871928733e+01 3.683322320172923980e+01 3.625478069328711683e+01 3.594742095280229023e+03 5.945408313950510948e-01
7.064335715462792109e+01 6.191272901201715939e+01 4.326528164703928780e+01 3.791823840391000289e+01 3.876968985196736412e+03 6.327954994247023679e-01
6.513251084911834710e+01 6.381180425598073924e+01 3.920842245872311338e+01 3.841338444510012806e+01 4.089400166908248138e+03 6.611867237884149207e-01
6.555105860397431172e+01 5.276966520196641852e+01 4.164545682017855199e+01 3.352526809461062385e+01 3.445359652656388789e+03 5.740266432186843515e-01
6.699512253629586667e+01 4.246857280810877455e+01 4.449257404203719091e+01 2.820408484365014701e+01 2.958644887964529516e+03 5.057596459354761764e-01
7.709441190281241063e+01 4.896593893611642301e+01 5.554793683534917648e+01 3.528085649756069841e+01 2.159357125458875998e+03 3.878897452362560228e-01
6.016142186977943851e+01 5.465706664506205215e+01 4.121170705995564987e+01 3.744112006209517318e+01 2.640595957509876371e+03 4.598138772134662822e-01
5.633526658133911269e+01 5.264609300492644195e+01 3.802353501984354267e+01 3.553352424702730872e+01 2.790339342569033761e+03 4.815894038242138908e-01
6.545525269184442152e+01 4.972960182104567650e+01 4.764549451485550691e+01 3.619864523242151932e+01 2.067580747876536861e+03 3.737973203622846352e-01
6.729525925580072965e+01 5.217501210190523153e+01 4.988692366406994694e+01 3.867807145234098698e+01 1.907904258205263886e+03 3.489558848919118161e-01
6.633897293629834735e+01 5.488857607080932866e+01 4.542773423411030365e+01 3.758670862492562748e+01 2.644047293602659011e+03 4.603187690238449981e-01
5.875008608017852652e+01 5.698185676056672122e+01 4.252399678477514300e+01 4.124413180212133057e+01 2.118126560861355301e+03 3.815748876458576189e-01
6.481219882984967740e+01 5.456901868101309816e+01 4.768389539575699843e+01 4.014774109833380322e+01 1.973456070688958334e+03 3.592052052781072313e-01
7.568589815011664257e+01 3.895996737635800855e+01 5.999527356722366989e+01 3.088308334900965946e+01 1.368465319271039334e+03 2.615310115272978519e-01
7.967398551916951988e+01 3.145144099206184052e+01 5.060671555900729857e+01 1.997708684754103103e+01 3.447890042727156924e+03 5.743757451769392341e-01
