# mass1 mass2 srcmass1 srcmass2 distance redshift
1.178252776501806807e+02 4.615298103365599047e+01 7.197287229116338381e+01 2.819227483302870496e+01 3.908859899999999925e+03 6.370789979524956737e-01
1.014984304267755562e+02 7.684989177332053600e+01 7.626807438945643014e+01 5.774663941052519078e+01 1.793012099999999919e+03 3.308114992976282087e-01
9.551495776671708882e+01 6.537447024689518571e+01 7.536284202993012116e+01 5.158151130674437468e+01 1.403538099999999986e+03 2.674012178147900931e-01
1.005555491772005894e+02 7.062761420809275137e+01 6.288262088153857121e+01 4.416712478183201540e+01 3.628124400000000151e+03 5.990992068640420554e-01
1.221822824568526755e+02 5.993737571524423657e+01 8.313452255162464155e+01 4.078222319053349310e+01 2.708311200000000099e+03 4.696936808770420524e-01
9.326911608890992511e+01 7.038221182250315167e+01 5.864041532255779998e+01 4.425089789269020457e+01 3.565398099999999886e+03 5.905261853258252369e-01
9.340140623127642527e+01 7.501493364522802665e+01 5.685267072959272383e+01 4.566097550794994220e+01 3.952046499999999924e+03 6.428675211322923966e-01
1.026119714491062069e+02 6.968126586820130797e+01 7.271509427526098079e+01 4.937903195183097438e+01 2.312684299999999894e+03 4.111509098877246249e-01
9.644922573083805162e+01 8.676945681613737804e+01 7.016916017083620716e+01 6.312689259174932488e+01 2.072295200000000023e+03 3.745244420201054303e-01
1.263041297248774839e+02 5.432321085913716985e+01 7.629646403235996388e+01 3.281499118409357152e+01 4.046193400000000111e+03 6.554388375234211361e-01
1.093335249139814067e+02 6.813834279515292280e+01 7.316560030270107973e+01 4.559793309655808002e+01 2.878783199999999852e+03 4.943296366276804243e-01
9.650782122074009806e+01 7.566674553995571273e+01 7.345013791392719327e+01 5.758841951986160268e+01 1.687423199999999952e+03 3.139229409457764408e-01
8.711031405401995187e+01 8.249481553926921151e+01 6.912565143502932585e+01 6.546306170619764941e+01 1.360378999999999905e+03 2.601734992095411370e-01
1.293841192739527912e+02 4.473653850910580587e+01 8.709023679792581163e+01 3.011278164693512949e+01 2.818343600000000151e+03 4.856328795403421772e-01
1.137164081261815340e+02 8.509500826736673673e+01 5.415439617050633814e+01 4.052422043378368244e+01 7.637752700000000004e+03 1.099855527299073987e+00
8.668110745325137145e+01 6.461787474348568594e+01 6.713977069833681810e+01 5.005045990709416515e+01 1.546575599999999895e+03 2.910545650016441721e-01
1.015844717786874725e+02 5.192704753143465268e+01 7.014671431310502214e+01 3.585697404861413418e+01 2.561286700000000110e+03 4.481714899041132627e-01
1.017818356734109670e+02 8.104411651830371000e+01 6.780642239982994113e+01 5.399108358876559777e+01 2.925783800000000156e+03 5.010648264738155611e-01
9.716020697291440911e+01 8.722833507537535525e+01 5.798564251337392506e+01 5.205825730823669772e+01 4.198112299999999777e+03 6.755907628428049483e-01
9.675412818152123862e+01 8.427582422373498616e+01 6.718021065875602460e+01 5.851603162780721590e+01 2.507411000000000058e+03 4.402176955500610167e-01
1.212224494910439745e+02 4.440398022355551433e+01 8.942994838347722464e+01 3.275833540805408006e+01 1.949715899999999920e+03 3.555017271310493832e-01
9.693991265848337946e+01 7.443605318185615261e+01 6.492003198144213627e+01 4.984934296529446840e+01 2.871058300000000145e+03 4.932203466288242466e-01
1.128966613526610843e+02 7.621400079497981039e+01 6.887913025676326129e+01 4.649875403975119781e+01 3.923588299999999890e+03 6.390546879992829998e-01
1.094757332123156459e+02 5.844124068370195602e+01 7.781905515039888144e+01 4.154201116883792366e+01 2.283823600000000170e+03 4.067985405468457771e-01
9.891068835488110267e+01 8.671402719472543197e+01 5.707754279341390458e+01 5.003932012118032446e+01 4.636783999999999651e+03 7.329177731577868338e-01
8.642135996219066385e+01 7.735853569278316400e+01 5.491974594232744522e+01 4.916042895618449649e+01 3.442221300000000156e+03 5.735935860472447523e-01
1.044122514048926291e+02 7.904784789095383246e+01 6.556650861425738697e+01 4.963872850114472612e+01 3.579549500000000080e+03 5.924631890829132885e-01
1.151521513372669716e+02 5.380022982275423971e+01 7.992997378676412268e+01 3.734407833041440483e+01 2.510420300000000225e+03 4.406629438471728610e-01
1.031370625077717165e+02 5.759101768903239815e+01 6.929602873455760914e+01 3.869442002316948503e+01 2.837228200000000015e+03 4.883545910378806476e-01
9.477196468371482752e+01 7.294803513801085160e+01 6.428774889600775566e+01 4.948367358491031354e+01 2.739210700000000088e+03 4.741839045728373780e-01
1.066740164255871406e+02 9.555639924000466578e+01 7.672367673321657833e+01 6.872749832377887458e+01 2.175573400000000220e+03 3.903663245508139368e-01
1.071725948845050169e+02 7.363975446337708775e+01 7.526491481778793968e+01 5.171555146968105277e+01 2.397928600000000188e+03 4.239383003882186696e-01
