# mass1 mass2 srcmass1 srcmass2 distance redshift
7.076185009004684900e+01 3.329638547882468202e+01 4.544569871268038241e+01 2.138408620982016473e+01 3.322905000000000200e+03 5.570637506845655951e-01
6.054331667578590981e+01 4.829349376113564318e+01 3.768787412826173266e+01 3.006242825827227350e+01 3.682027000000000044e+03 6.064402165466032946e-01
5.336529483030193433e+01 4.497711444810364867e+01 3.194796763442166210e+01 2.692625237520053361e+01 4.158724699999999757e+03 6.703815228861265130e-01
6.142878665818461315e+01 3.119443562448543972e+01 3.708420990760095037e+01 1.883190376337070404e+01 4.053918099999999868e+03 6.564674510051753398e-01
5.972907227798245344e+01 3.781846964869411210e+01 3.401271791262464461e+01 2.153572608765184881e+01 4.816649900000000343e+03 7.560805470301026343e-01
5.309073609184519427e+01 5.093372179122065546e+01 3.500485997240497937e+01 3.358265359309966414e+01 3.035305100000000039e+03 5.166675751223592794e-01
6.196405467186345106e+01 4.705713247165667923e+01 3.854572889990465256e+01 2.927264009214376728e+01 3.690165800000000218e+03 6.075465801352826212e-01
6.724784075309209186e+01 2.987059695271595672e+01 5.065640584385475620e+01 2.250090211209369784e+01 1.772385800000000017e+03 3.275288610166977032e-01
6.595144299290687684e+01 3.876794690256422626e+01 4.638272798814176667e+01 2.726495515850583118e+01 2.384273200000000088e+03 4.218965949947587890e-01
4.390236279365978334e+01 4.043720195895162561e+01 3.140644969890476190e+01 2.892757629600005131e+01 2.224912699999999859e+03 3.978772900010661973e-01
5.103942359074099500e+01 3.724486534559910922e+01 3.342300503482804430e+01 2.438968221798797487e+01 3.108846100000000206e+03 5.270746462670239385e-01
5.451954458517013791e+01 5.240539456210473901e+01 3.889771182979667685e+01 3.738934269377632802e+01 2.249541799999999967e+03 4.016131546176637812e-01
5.090088493712008244e+01 4.851688941204705685e+01 3.323819781460880307e+01 3.168145248592920282e+01 3.139505400000000009e+03 5.313972562840999503e-01
5.736088893786783416e+01 4.644991569964751932e+01 3.738704304678314827e+01 3.027541988868490819e+01 3.159740999999999985e+03 5.342451358373279113e-01
5.380592515669619758e+01 4.604372243101114037e+01 3.210497620992284595e+01 2.747341689523827668e+01 4.200734900000000380e+03 6.759372380430586080e-01
6.548186676533300954e+01 5.057652502762126545e+01 4.191878281235916859e+01 3.237699950788692149e+01 3.359251499999999851e+03 5.621127898309726811e-01
5.777136668030617273e+01 3.606468405500152130e+01 3.442024615673827981e+01 2.148737989197190501e+01 4.219480400000000373e+03 6.784123628063175593e-01
4.977407992285694149e+01 4.459611375053327009e+01 3.449806112555776139e+01 3.090924956348078823e+01 2.524929399999999987e+03 4.428080390286628365e-01
5.462710026971294042e+01 5.271755484522413582e+01 2.703462124970360492e+01 2.608959877815972916e+01 6.965008399999999710e+03 1.020634939367306426e+00
6.009093680336891197e+01 4.396588786413649075e+01 4.810744376173092718e+01 3.519809459419070663e+01 1.294753699999999981e+03 2.490985199918428206e-01
5.375329132596163362e+01 4.379496156103204640e+01 3.754869230192275609e+01 3.059242504905923354e+01 2.449068800000000010e+03 4.315622736935924575e-01
6.243204318063248337e+01 3.719852435841396954e+01 3.776982535349186776e+01 2.250417729177825166e+01 4.027597499999999854e+03 6.529608648259358494e-01
6.670319042082185490e+01 2.639455482313937296e+01 4.196281070457814621e+01 1.660474859879064979e+01 3.558480500000000120e+03 5.895787079282687193e-01
5.772738336057400943e+01 4.867952981807489010e+01 3.848728213385422947e+01 3.245500989624256505e+01 2.917699300000000221e+03 4.999080257162607510e-01
4.731911987287642773e+01 3.466125391245031295e+01 3.278023271047471354e+01 2.401151949443277189e+01 2.529789999999999964e+03 4.435260509226314207e-01
6.324847634727651524e+01 3.145353674827935464e+01 4.043478339723598225e+01 2.010826218975696378e+01 3.374371399999999994e+03 5.642095995894469418e-01
6.742647639679796612e+01 4.751920151953469684e+01 5.076920697720368736e+01 3.577989398614455041e+01 1.775957699999999932e+03 3.280978847487946437e-01
5.958986488590055330e+01 4.593816000213342932e+01 3.677348392671952126e+01 2.834888435636018400e+01 3.785433100000000195e+03 6.204574199346586383e-01
6.250091683773925411e+01 5.121730983957080952e+01 3.772917068056609224e+01 3.091773245108289458e+01 4.054669400000000223e+03 6.565674704833316389e-01
7.710910538026571714e+01 3.201116358235591264e+01 4.608257868750113317e+01 1.913077524875446045e+01 4.180638299999999617e+03 6.732810440831479282e-01
6.936120854934046065e+01 3.784949550026821896e+01 4.731367825070562105e+01 2.581844938265927780e+01 2.682857700000000023e+03 4.659863936557506747e-01
7.095558645957068222e+01 2.883457659032361420e+01 4.618414331090657754e+01 1.876808133092661635e+01 3.174804599999999937e+03 5.363625126031995594e-01
5.124754179075046068e+01 3.969335132052647452e+01 3.841132682929996633e+01 2.975116927068201989e+01 1.814215599999999995e+03 3.341778590074398481e-01
5.247925873488016890e+01 4.535205700541521168e+01 3.186956997813965131e+01 2.754136756558283849e+01 3.980611600000000180e+03 6.466886365544736170e-01
5.698273818740822350e+01 5.052367328580714911e+01 3.884553542901782208e+01 3.444234522695564493e+01 2.689164699999999812e+03 4.669057218050806646e-01
5.982197007356572271e+01 5.616190421490577478e+01 3.690775077549905347e+01 3.464963727025650542e+01 3.788346700000000055e+03 6.208511441796693564e-01
5.665293271409554876e+01 4.349488399776256387e+01 3.482376694080552681e+01 2.673569806349320643e+01 3.832775599999999940e+03 6.268467684841759757e-01
6.396099716805111512e+01 3.789120866274325294e+01 3.875430482118441944e+01 2.295848275630939739e+01 4.008571800000000167e+03 6.504230294717572303e-01
