# mass1 mass2 srcmass1 srcmass2 distance redshift
1.702226804905423663e+01 8.526269463328571163e+00 1.468627524539271612e+01 7.356196001260093098e+00 7.850530686346767197e+02 1.590595821356646511e-01
1.709037430261858503e+01 8.657788489332190807e+00 1.480323206890554033e+01 7.499148347584545071e+00 7.604363589926399527e+02 1.545028966016975536e-01
1.493920430775930264e+01 9.694434893933436825e+00 1.282148795377033323e+01 8.320194144919716095e+00 8.182440900000000283e+02 1.651693127681196083e-01
1.850954243178765424e+01 8.223720469962833235e+00 1.556339322677603931e+01 6.914757397855233911e+00 9.513676900000000387e+02 1.892999272127180721e-01
1.489852913312931548e+01 9.560672882895774549e+00 1.284923393421959759e+01 8.245600712872144911e+00 7.873721299999999701e+02 1.594877336190534955e-01
1.351842483609274481e+01 1.078849917929387203e+01 1.086975707501180111e+01 8.674706314140580687e+00 1.262831487137749718e+03 2.436731329690796644e-01
1.181695895395458429e+01 1.179153053121526362e+01 1.003666486579088790e+01 1.001506738389265294e+01 8.851999129276290432e+02 1.773790509068082777e-01
1.393016067597036489e+01 1.021529301698760861e+01 1.189682625711186503e+01 8.724204193726860623e+00 8.496434029766924141e+02 1.709140215141817798e-01
1.505332106072380505e+01 9.180610889684956533e+00 1.225126336629949719e+01 7.471712150384407281e+00 1.175605099999999993e+03 2.287158157200461506e-01
2.129734254208327116e+01 7.123557098791096109e+00 1.842061315947810130e+01 6.161345687941832239e+00 7.694237216528563295e+02 1.561690350749798673e-01
2.184496972717040464e+01 6.904006596196641254e+00 1.896169161601299180e+01 5.992759231392962960e+00 7.472772300000000314e+02 1.520580636762652871e-01
1.696423825499708471e+01 8.327457821915425384e+00 1.434903001902495490e+01 7.043696302345356486e+00 9.121798199999999497e+02 1.822567959300874507e-01
2.242229237370014161e+01 6.818674987377610464e+00 1.949998979494158391e+01 5.929995490775282541e+00 7.354848100000000386e+02 1.498617491336646235e-01
1.729014756174754552e+01 8.480042210120814161e+00 1.446721685081239528e+01 7.095521256815721323e+00 9.839886340287939674e+02 1.951260384112256385e-01
2.413383989666001028e+01 6.418774986744518074e+00 2.139880487725030633e+01 5.691349328596893464e+00 6.186399558449485312e+02 1.278125126659480082e-01
1.256453617858767124e+01 1.136598482338995453e+01 1.024276565606350253e+01 9.265691732796126345e+00 1.163788600000000088e+03 2.266741816112652352e-01
2.112602882311935204e+01 7.153068436113620088e+00 1.722646530271477872e+01 5.832714054039676910e+00 1.162032799999999952e+03 2.263704974804102710e-01
2.425941382518085376e+01 6.423184490864583651e+00 2.079528416518842349e+01 5.505984097369853281e+00 8.259509199085903219e+02 1.665824632390178195e-01
1.299762322676148329e+01 1.082096323535288995e+01 1.128156821886684291e+01 9.392289098066184394e+00 7.475638782910602913e+02 1.521113886476152810e-01
1.795884314454869823e+01 8.195383119441496333e+00 1.545647650118011818e+01 7.053446905474318740e+00 8.004444494604726970e+02 1.618976125106857955e-01
1.935680371229522478e+01 7.749232574368990711e+00 1.663698953700587069e+01 6.660392034543954232e+00 8.090456000000000358e+02 1.634799474532118713e-01
1.274516871098545501e+01 1.153025219518425004e+01 1.071714154095639593e+01 9.695544059154183714e+00 9.509889899999999443e+02 1.892320972228269116e-01
1.582140442748862874e+01 9.124856654771445363e+00 1.397596162805175624e+01 8.060513657497178741e+00 6.408449399999999514e+02 1.320440659863293120e-01
1.423042930707657838e+01 9.602302709008705861e+00 1.171253934024461252e+01 7.903299739542894109e+00 1.096490299999999934e+03 2.149738748949535372e-01
1.798819512123907671e+01 8.160761145773626879e+00 1.528146602242519414e+01 6.932790828971012509e+00 8.837980900000000020e+02 1.771249626732029903e-01
